	profile_A
n	x	y	luma
5.300000E1	5.762508E0	-7.067678E-3	8.792943E0
5.400000E1	5.759419E0	-7.067678E-3	9.342979E0
5.500000E1	5.756330E0	-7.067678E-3	1.065917E1
5.600000E1	5.753241E0	-7.067678E-3	1.173976E1
5.700000E1	5.750152E0	-7.067678E-3	1.069102E1
5.800000E1	5.747064E0	-7.067678E-3	8.831129E0
5.900000E1	5.743975E0	-7.067678E-3	1.036428E1
6.000000E1	5.740886E0	-7.067678E-3	1.043215E1
6.100000E1	5.737797E0	-7.067678E-3	9.487557E0
6.200000E1	5.734708E0	-7.067678E-3	1.044050E1
6.300000E1	5.731620E0	-7.067678E-3	9.649552E0
6.400000E1	5.728531E0	-7.067678E-3	1.072366E1
6.500000E1	5.725442E0	-7.067678E-3	9.250030E0
6.600000E1	5.722353E0	-7.067678E-3	9.580478E0
6.700000E1	5.719264E0	-7.067678E-3	9.489981E0
6.800000E1	5.716175E0	-7.067678E-3	1.099675E1
6.900000E1	5.713087E0	-7.067678E-3	1.049609E1
7.000000E1	5.709998E0	-7.067678E-3	7.979836E0
7.100000E1	5.706909E0	-7.067678E-3	7.940980E0
7.200000E1	5.703820E0	-7.067678E-3	6.560689E0
7.300000E1	5.700731E0	-7.067678E-3	9.183013E0
7.400000E1	5.697643E0	-7.067678E-3	1.038460E1
7.500000E1	5.694554E0	-7.067678E-3	9.156997E0
7.600000E1	5.691465E0	-7.067678E-3	8.823755E0
7.700000E1	5.688376E0	-7.067678E-3	1.127332E1
7.800000E1	5.685287E0	-7.067678E-3	1.032995E1
7.900000E1	5.682198E0	-7.067678E-3	8.248676E0
8.000000E1	5.679110E0	-7.067678E-3	8.835817E0
8.100000E1	5.676021E0	-7.067678E-3	9.398245E0
8.200000E1	5.672932E0	-7.067678E-3	1.072798E1
8.300000E1	5.669843E0	-7.067678E-3	1.001472E1
8.400000E1	5.666754E0	-7.067678E-3	8.723200E0
8.500000E1	5.663666E0	-7.067678E-3	9.854048E0
8.600000E1	5.660577E0	-7.067678E-3	9.126053E0
8.700000E1	5.657488E0	-7.067678E-3	1.117467E1
8.800000E1	5.654399E0	-7.067678E-3	1.225784E1
8.900000E1	5.651310E0	-7.067678E-3	1.109605E1
9.000000E1	5.648221E0	-7.067678E-3	1.055738E1
9.100000E1	5.645133E0	-7.067678E-3	1.153291E1
9.200000E1	5.642044E0	-7.067678E-3	9.358084E0
9.300000E1	5.638955E0	-7.067678E-3	9.590785E0
9.400000E1	5.635866E0	-7.067678E-3	8.849051E0
9.500000E1	5.632777E0	-7.067678E-3	9.808891E0
9.600000E1	5.629689E0	-7.067678E-3	9.352291E0
9.700000E1	5.626600E0	-7.067678E-3	1.057732E1
9.800000E1	5.623511E0	-7.067678E-3	1.014980E1
9.900000E1	5.620422E0	-7.067678E-3	1.083353E1
1.000000E2	5.617333E0	-7.067678E-3	8.901973E0
1.010000E2	5.614244E0	-7.067678E-3	8.507116E0
1.020000E2	5.611156E0	-7.067678E-3	8.276440E0
1.030000E2	5.608067E0	-7.067678E-3	1.065114E1
1.040000E2	5.604978E0	-7.067678E-3	9.331780E0
1.050000E2	5.601889E0	-7.067678E-3	8.387898E0
1.060000E2	5.598800E0	-7.067678E-3	9.565039E0
1.070000E2	5.595712E0	-7.067678E-3	8.741227E0
1.080000E2	5.592623E0	-7.067678E-3	8.870798E0
1.090000E2	5.589534E0	-7.067678E-3	1.102605E1
1.100000E2	5.586445E0	-7.067678E-3	9.069975E0
1.110000E2	5.583356E0	-7.067678E-3	8.413712E0
1.120000E2	5.580267E0	-7.067678E-3	1.113411E1
1.130000E2	5.577179E0	-7.067678E-3	1.052911E1
1.140000E2	5.574090E0	-7.067678E-3	8.510695E0
1.150000E2	5.571001E0	-7.067678E-3	1.063242E1
1.160000E2	5.567912E0	-7.067678E-3	1.021149E1
1.170000E2	5.564823E0	-7.067678E-3	1.082703E1
1.180000E2	5.561735E0	-7.067678E-3	9.249322E0
1.190000E2	5.558646E0	-7.067678E-3	1.173971E1
1.200000E2	5.555557E0	-7.067678E-3	9.009703E0
1.210000E2	5.552468E0	-7.067678E-3	1.051813E1
1.220000E2	5.549379E0	-7.067678E-3	1.033861E1
1.230000E2	5.546290E0	-7.067678E-3	9.420186E0
1.240000E2	5.543202E0	-7.067678E-3	9.271527E0
1.250000E2	5.540113E0	-7.067678E-3	9.676623E0
1.260000E2	5.537024E0	-7.067678E-3	8.442607E0
1.270000E2	5.533935E0	-7.067678E-3	9.306326E0
1.280000E2	5.530846E0	-7.067678E-3	1.020286E1
1.290000E2	5.527758E0	-7.067678E-3	9.438208E0
1.300000E2	5.524669E0	-7.067678E-3	8.657973E0
1.310000E2	5.521580E0	-7.067678E-3	9.505209E0
1.320000E2	5.518491E0	-7.067678E-3	9.492936E0
1.330000E2	5.515402E0	-7.067678E-3	9.861420E0
1.340000E2	5.512313E0	-7.067678E-3	8.011733E0
1.350000E2	5.509225E0	-7.067678E-3	9.483829E0
1.360000E2	5.506136E0	-7.067678E-3	1.139002E1
1.370000E2	5.503047E0	-7.067678E-3	9.228179E0
1.380000E2	5.499958E0	-7.067678E-3	1.077006E1
1.390000E2	5.496869E0	-7.067678E-3	1.099036E1
1.400000E2	5.493781E0	-7.067678E-3	9.245508E0
1.410000E2	5.490692E0	-7.067678E-3	1.153218E1
1.420000E2	5.487603E0	-7.067678E-3	1.121265E1
1.430000E2	5.484514E0	-7.067678E-3	1.259594E1
1.440000E2	5.481425E0	-7.067678E-3	1.136812E1
1.450000E2	5.478336E0	-7.067678E-3	1.253319E1
1.460000E2	5.475248E0	-7.067678E-3	1.060106E1
1.470000E2	5.472159E0	-7.067678E-3	1.093121E1
1.480000E2	5.469070E0	-7.067678E-3	1.072849E1
1.490000E2	5.465981E0	-7.067678E-3	1.047290E1
1.500000E2	5.462892E0	-7.067678E-3	1.072430E1
1.510000E2	5.459804E0	-7.067678E-3	9.971588E0
1.520000E2	5.456715E0	-7.067678E-3	8.885340E0
1.530000E2	5.453626E0	-7.067678E-3	1.134154E1
1.540000E2	5.450537E0	-7.067678E-3	1.027665E1
1.550000E2	5.447448E0	-7.067678E-3	1.196741E1
1.560000E2	5.444359E0	-7.067678E-3	9.825503E0
1.570000E2	5.441271E0	-7.067678E-3	9.219097E0
1.580000E2	5.438182E0	-7.067678E-3	9.450284E0
1.590000E2	5.435093E0	-7.067678E-3	1.036461E1
1.600000E2	5.432004E0	-7.067678E-3	1.153522E1
1.610000E2	5.428915E0	-7.067678E-3	1.203348E1
1.620000E2	5.425827E0	-7.067678E-3	1.003183E1
1.630000E2	5.422738E0	-7.067678E-3	1.180343E1
1.640000E2	5.419649E0	-7.067678E-3	9.627447E0
1.650000E2	5.416560E0	-7.067678E-3	9.777175E0
1.660000E2	5.413471E0	-7.067678E-3	1.073581E1
1.670000E2	5.410382E0	-7.067678E-3	1.071141E1
1.680000E2	5.407294E0	-7.067678E-3	1.265941E1
1.690000E2	5.404205E0	-7.067678E-3	1.259407E1
1.700000E2	5.401116E0	-7.067678E-3	1.094576E1
1.710000E2	5.398027E0	-7.067678E-3	9.605800E0
1.720000E2	5.394938E0	-7.067678E-3	1.178288E1
1.730000E2	5.391850E0	-7.067678E-3	1.198456E1
1.740000E2	5.388761E0	-7.067678E-3	1.014278E1
1.750000E2	5.385672E0	-7.067678E-3	1.063052E1
1.760000E2	5.382583E0	-7.067678E-3	9.534697E0
1.770000E2	5.379494E0	-7.067678E-3	1.103641E1
1.780000E2	5.376405E0	-7.067678E-3	1.144469E1
1.790000E2	5.373317E0	-7.067678E-3	1.078769E1
1.800000E2	5.370228E0	-7.067678E-3	1.113318E1
1.810000E2	5.367139E0	-7.067678E-3	1.127284E1
1.820000E2	5.364050E0	-7.067678E-3	1.119391E1
1.830000E2	5.360961E0	-7.067678E-3	9.567686E0
1.840000E2	5.357873E0	-7.067678E-3	6.751891E0
1.850000E2	5.354784E0	-7.067678E-3	9.984397E0
1.860000E2	5.351695E0	-7.067678E-3	9.030259E0
1.870000E2	5.348606E0	-7.067678E-3	1.143983E1
1.880000E2	5.345517E0	-7.067678E-3	1.176206E1
1.890000E2	5.342428E0	-7.067678E-3	1.185563E1
1.900000E2	5.339340E0	-7.067678E-3	1.112241E1
1.910000E2	5.336251E0	-7.067678E-3	1.020384E1
1.920000E2	5.333162E0	-7.067678E-3	9.250803E0
1.930000E2	5.330073E0	-7.067678E-3	8.970102E0
1.940000E2	5.326984E0	-7.067678E-3	9.844024E0
1.950000E2	5.323896E0	-7.067678E-3	1.195428E1
1.960000E2	5.320807E0	-7.067678E-3	1.083952E1
1.970000E2	5.317718E0	-7.067678E-3	1.160939E1
1.980000E2	5.314629E0	-7.067678E-3	1.190068E1
1.990000E2	5.311540E0	-7.067678E-3	1.139594E1
2.000000E2	5.308451E0	-7.067678E-3	1.237798E1
2.010000E2	5.305363E0	-7.067678E-3	1.065390E1
2.020000E2	5.302274E0	-7.067678E-3	1.067233E1
2.030000E2	5.299185E0	-7.067678E-3	1.062767E1
2.040000E2	5.296096E0	-7.067678E-3	9.117764E0
2.050000E2	5.293007E0	-7.067678E-3	1.034972E1
2.060000E2	5.289918E0	-7.067678E-3	1.136943E1
2.070000E2	5.286830E0	-7.067678E-3	9.857191E0
2.080000E2	5.283741E0	-7.067678E-3	9.588589E0
2.090000E2	5.280652E0	-7.067678E-3	1.064231E1
2.100000E2	5.277563E0	-7.067678E-3	1.105175E1
2.110000E2	5.274474E0	-7.067678E-3	1.175882E1
2.120000E2	5.271386E0	-7.067678E-3	1.005670E1
2.130000E2	5.268297E0	-7.067678E-3	9.013015E0
2.140000E2	5.265208E0	-7.067678E-3	8.770867E0
2.150000E2	5.262119E0	-7.067678E-3	9.411092E0
2.160000E2	5.259030E0	-7.067678E-3	1.035954E1
2.170000E2	5.255941E0	-7.067678E-3	8.170418E0
2.180000E2	5.252853E0	-7.067678E-3	7.711477E0
2.190000E2	5.249764E0	-7.067678E-3	8.971617E0
2.200000E2	5.246675E0	-7.067678E-3	8.101648E0
2.210000E2	5.243586E0	-7.067678E-3	8.057994E0
2.220000E2	5.240497E0	-7.067678E-3	7.999721E0
2.230000E2	5.237409E0	-7.067678E-3	8.130392E0
2.240000E2	5.234320E0	-7.067678E-3	9.845407E0
2.250000E2	5.231231E0	-7.067678E-3	1.041854E1
2.260000E2	5.228142E0	-7.067678E-3	9.508402E0
2.270000E2	5.225053E0	-7.067678E-3	9.789625E0
2.280000E2	5.221964E0	-7.067678E-3	9.402601E0
2.290000E2	5.218876E0	-7.067678E-3	1.074944E1
2.300000E2	5.215787E0	-7.067678E-3	1.105989E1
2.310000E2	5.212698E0	-7.067678E-3	1.265681E1
2.320000E2	5.209609E0	-7.067678E-3	1.084930E1
2.330000E2	5.206520E0	-7.067678E-3	1.138500E1
2.340000E2	5.203432E0	-7.067678E-3	1.108572E1
2.350000E2	5.200343E0	-7.067678E-3	1.082837E1
2.360000E2	5.197254E0	-7.067678E-3	1.026237E1
2.370000E2	5.194165E0	-7.067678E-3	1.137124E1
2.380000E2	5.191076E0	-7.067678E-3	1.151445E1
2.390000E2	5.187987E0	-7.067678E-3	1.327023E1
2.400000E2	5.184899E0	-7.067678E-3	1.200076E1
2.410000E2	5.181810E0	-7.067678E-3	1.109045E1
2.420000E2	5.178721E0	-7.067678E-3	1.102413E1
2.430000E2	5.175632E0	-7.067678E-3	1.053604E1
2.440000E2	5.172543E0	-7.067678E-3	9.884378E0
2.450000E2	5.169455E0	-7.067678E-3	1.136079E1
2.460000E2	5.166366E0	-7.067678E-3	1.114648E1
2.470000E2	5.163277E0	-7.067678E-3	8.875308E0
2.480000E2	5.160188E0	-7.067678E-3	1.025549E1
2.490000E2	5.157099E0	-7.067678E-3	1.142660E1
2.500000E2	5.154010E0	-7.067678E-3	9.217787E0
2.510000E2	5.150922E0	-7.067678E-3	9.801231E0
2.520000E2	5.147833E0	-7.067678E-3	1.044269E1
2.530000E2	5.144744E0	-7.067678E-3	1.251019E1
2.540000E2	5.141655E0	-7.067678E-3	1.186212E1
2.550000E2	5.138566E0	-7.067678E-3	1.170229E1
2.560000E2	5.135478E0	-7.067678E-3	1.222986E1
2.570000E2	5.132389E0	-7.067678E-3	1.310136E1
2.580000E2	5.129300E0	-7.067678E-3	1.433499E1
2.590000E2	5.126211E0	-7.067678E-3	1.286892E1
2.600000E2	5.123122E0	-7.067678E-3	1.113877E1
2.610000E2	5.120033E0	-7.067678E-3	1.110634E1
2.620000E2	5.116945E0	-7.067678E-3	1.397174E1
2.630000E2	5.113856E0	-7.067678E-3	1.278752E1
2.640000E2	5.110767E0	-7.067678E-3	1.339935E1
2.650000E2	5.107678E0	-7.067678E-3	1.343750E1
2.660000E2	5.104589E0	-7.067678E-3	1.054668E1
2.670000E2	5.101501E0	-7.067678E-3	8.422236E0
2.680000E2	5.098412E0	-7.067678E-3	9.404446E0
2.690000E2	5.095323E0	-7.067678E-3	1.204125E1
2.700000E2	5.092234E0	-7.067678E-3	1.177829E1
2.710000E2	5.089145E0	-7.067678E-3	1.086059E1
2.720000E2	5.086056E0	-7.067678E-3	1.154812E1
2.730000E2	5.082968E0	-7.067678E-3	1.208532E1
2.740000E2	5.079879E0	-7.067678E-3	1.097300E1
2.750000E2	5.076790E0	-7.067678E-3	1.234430E1
2.760000E2	5.073701E0	-7.067678E-3	9.706877E0
2.770000E2	5.070612E0	-7.067678E-3	1.123038E1
2.780000E2	5.067524E0	-7.067678E-3	1.083985E1
2.790000E2	5.064435E0	-7.067678E-3	9.763333E0
2.800000E2	5.061346E0	-7.067678E-3	9.584016E0
2.810000E2	5.058257E0	-7.067678E-3	1.023529E1
2.820000E2	5.055168E0	-7.067678E-3	1.036272E1
2.830000E2	5.052079E0	-7.067678E-3	1.089874E1
2.840000E2	5.048991E0	-7.067678E-3	1.152660E1
2.850000E2	5.045902E0	-7.067678E-3	1.214915E1
2.860000E2	5.042813E0	-7.067678E-3	1.188413E1
2.870000E2	5.039724E0	-7.067678E-3	1.067727E1
2.880000E2	5.036635E0	-7.067678E-3	1.009512E1
2.890000E2	5.033547E0	-7.067678E-3	1.158322E1
2.900000E2	5.030458E0	-7.067678E-3	1.325912E1
2.910000E2	5.027369E0	-7.067678E-3	1.334920E1
2.920000E2	5.024280E0	-7.067678E-3	1.262731E1
2.930000E2	5.021191E0	-7.067678E-3	1.115764E1
2.940000E2	5.018102E0	-7.067678E-3	1.197594E1
2.950000E2	5.015014E0	-7.067678E-3	1.262286E1
2.960000E2	5.011925E0	-7.067678E-3	1.042563E1
2.970000E2	5.008836E0	-7.067678E-3	1.140888E1
2.980000E2	5.005747E0	-7.067678E-3	1.153328E1
2.990000E2	5.002658E0	-7.067678E-3	1.394120E1
3.000000E2	4.999570E0	-7.067678E-3	1.443636E1
3.010000E2	4.996481E0	-7.067678E-3	1.232068E1
3.020000E2	4.993392E0	-7.067678E-3	1.324291E1
3.030000E2	4.990303E0	-7.067678E-3	1.188414E1
3.040000E2	4.987214E0	-7.067678E-3	1.083666E1
3.050000E2	4.984125E0	-7.067678E-3	1.040342E1
3.060000E2	4.981037E0	-7.067678E-3	1.046937E1
3.070000E2	4.977948E0	-7.067678E-3	1.057890E1
3.080000E2	4.974859E0	-7.067678E-3	9.372698E0
3.090000E2	4.971770E0	-7.067678E-3	1.159933E1
3.100000E2	4.968681E0	-7.067678E-3	1.106096E1
3.110000E2	4.965593E0	-7.067678E-3	1.019156E1
3.120000E2	4.962504E0	-7.067678E-3	9.785787E0
3.130000E2	4.959415E0	-7.067678E-3	1.194087E1
3.140000E2	4.956326E0	-7.067678E-3	1.148813E1
3.150000E2	4.953237E0	-7.067678E-3	1.281957E1
3.160000E2	4.950148E0	-7.067678E-3	1.100744E1
3.170000E2	4.947060E0	-7.067678E-3	1.027253E1
3.180000E2	4.943971E0	-7.067678E-3	1.255611E1
3.190000E2	4.940882E0	-7.067678E-3	1.277263E1
3.200000E2	4.937793E0	-7.067678E-3	1.121938E1
3.210000E2	4.934704E0	-7.067678E-3	1.113029E1
3.220000E2	4.931616E0	-7.067678E-3	1.109895E1
3.230000E2	4.928527E0	-7.067678E-3	1.112591E1
3.240000E2	4.925438E0	-7.067678E-3	1.050921E1
3.250000E2	4.922349E0	-7.067678E-3	1.231094E1
3.260000E2	4.919260E0	-7.067678E-3	1.200501E1
3.270000E2	4.916171E0	-7.067678E-3	1.330922E1
3.280000E2	4.913083E0	-7.067678E-3	1.279435E1
3.290000E2	4.909994E0	-7.067678E-3	1.117021E1
3.300000E2	4.906905E0	-7.067678E-3	1.066955E1
3.310000E2	4.903816E0	-7.067678E-3	1.024069E1
3.320000E2	4.900727E0	-7.067678E-3	1.407326E1
3.330000E2	4.897639E0	-7.067678E-3	1.119688E1
3.340000E2	4.894550E0	-7.067678E-3	1.071388E1
3.350000E2	4.891461E0	-7.067678E-3	1.140044E1
3.360000E2	4.888372E0	-7.067678E-3	9.932333E0
3.370000E2	4.885283E0	-7.067678E-3	9.489719E0
3.380000E2	4.882194E0	-7.067678E-3	1.062480E1
3.390000E2	4.879106E0	-7.067678E-3	1.210095E1
3.400000E2	4.876017E0	-7.067678E-3	9.856621E0
3.410000E2	4.872928E0	-7.067678E-3	1.263325E1
3.420000E2	4.869839E0	-7.067678E-3	1.217955E1
3.430000E2	4.866750E0	-7.067678E-3	1.154386E1
3.440000E2	4.863662E0	-7.067678E-3	1.058558E1
3.450000E2	4.860573E0	-7.067678E-3	1.118962E1
3.460000E2	4.857484E0	-7.067678E-3	1.034729E1
3.470000E2	4.854395E0	-7.067678E-3	1.120155E1
3.480000E2	4.851306E0	-7.067678E-3	1.177303E1
3.490000E2	4.848217E0	-7.067678E-3	1.256318E1
3.500000E2	4.845129E0	-7.067678E-3	1.212020E1
3.510000E2	4.842040E0	-7.067678E-3	1.327740E1
3.520000E2	4.838951E0	-7.067678E-3	1.220890E1
3.530000E2	4.835862E0	-7.067678E-3	1.189123E1
3.540000E2	4.832773E0	-7.067678E-3	1.233410E1
3.550000E2	4.829685E0	-7.067678E-3	1.154184E1
3.560000E2	4.826596E0	-7.067678E-3	1.215216E1
3.570000E2	4.823507E0	-7.067678E-3	1.190723E1
3.580000E2	4.820418E0	-7.067678E-3	1.066654E1
3.590000E2	4.817329E0	-7.067678E-3	1.220496E1
3.600000E2	4.814240E0	-7.067678E-3	1.234590E1
3.610000E2	4.811152E0	-7.067678E-3	1.385504E1
3.620000E2	4.808063E0	-7.067678E-3	1.160559E1
3.630000E2	4.804974E0	-7.067678E-3	1.142476E1
3.640000E2	4.801885E0	-7.067678E-3	1.018953E1
3.650000E2	4.798796E0	-7.067678E-3	1.017851E1
3.660000E2	4.795707E0	-7.067678E-3	1.034161E1
3.670000E2	4.792619E0	-7.067678E-3	1.014510E1
3.680000E2	4.789530E0	-7.067678E-3	9.573805E0
3.690000E2	4.786441E0	-7.067678E-3	1.056217E1
3.700000E2	4.783352E0	-7.067678E-3	1.047080E1
3.710000E2	4.780263E0	-7.067678E-3	1.217336E1
3.720000E2	4.777175E0	-7.067678E-3	1.037339E1
3.730000E2	4.774086E0	-7.067678E-3	1.066945E1
3.740000E2	4.770997E0	-7.067678E-3	1.053675E1
3.750000E2	4.767908E0	-7.067678E-3	1.246472E1
3.760000E2	4.764819E0	-7.067678E-3	1.314187E1
3.770000E2	4.761730E0	-7.067678E-3	1.232650E1
3.780000E2	4.758642E0	-7.067678E-3	1.407140E1
3.790000E2	4.755553E0	-7.067678E-3	1.212471E1
3.800000E2	4.752464E0	-7.067678E-3	1.305335E1
3.810000E2	4.749375E0	-7.067678E-3	1.372170E1
3.820000E2	4.746286E0	-7.067678E-3	1.238515E1
3.830000E2	4.743198E0	-7.067678E-3	1.315693E1
3.840000E2	4.740109E0	-7.067678E-3	1.059821E1
3.850000E2	4.737020E0	-7.067678E-3	1.219233E1
3.860000E2	4.733931E0	-7.067678E-3	1.086142E1
3.870000E2	4.730842E0	-7.067678E-3	1.176205E1
3.880000E2	4.727753E0	-7.067678E-3	1.372157E1
3.890000E2	4.724665E0	-7.067678E-3	1.126611E1
3.900000E2	4.721576E0	-7.067678E-3	1.143959E1
3.910000E2	4.718487E0	-7.067678E-3	1.139882E1
3.920000E2	4.715398E0	-7.067678E-3	1.274987E1
3.930000E2	4.712309E0	-7.067678E-3	1.162415E1
3.940000E2	4.709221E0	-7.067678E-3	9.811173E0
3.950000E2	4.706132E0	-7.067678E-3	1.082686E1
3.960000E2	4.703043E0	-7.067678E-3	1.059007E1
3.970000E2	4.699954E0	-7.067678E-3	1.039082E1
3.980000E2	4.696865E0	-7.067678E-3	1.047915E1
3.990000E2	4.693776E0	-7.067678E-3	1.121684E1
4.000000E2	4.690688E0	-7.067678E-3	1.051822E1
4.010000E2	4.687599E0	-7.067678E-3	1.435392E1
4.020000E2	4.684510E0	-7.067678E-3	1.278653E1
4.030000E2	4.681421E0	-7.067678E-3	1.110635E1
4.040000E2	4.678332E0	-7.067678E-3	1.151944E1
4.050000E2	4.675244E0	-7.067678E-3	1.275441E1
4.060000E2	4.672155E0	-7.067678E-3	1.060420E1
4.070000E2	4.669066E0	-7.067678E-3	1.272617E1
4.080000E2	4.665977E0	-7.067678E-3	1.275142E1
4.090000E2	4.662888E0	-7.067678E-3	1.389492E1
4.100000E2	4.659799E0	-7.067678E-3	1.198219E1
4.110000E2	4.656711E0	-7.067678E-3	1.136797E1
4.120000E2	4.653622E0	-7.067678E-3	1.136532E1
4.130000E2	4.650533E0	-7.067678E-3	1.450502E1
4.140000E2	4.647444E0	-7.067678E-3	1.373152E1
4.150000E2	4.644355E0	-7.067678E-3	1.393125E1
4.160000E2	4.641267E0	-7.067678E-3	1.213401E1
4.170000E2	4.638178E0	-7.067678E-3	1.449353E1
4.180000E2	4.635089E0	-7.067678E-3	1.385259E1
4.190000E2	4.632000E0	-7.067678E-3	1.426339E1
4.200000E2	4.628911E0	-7.067678E-3	1.112409E1
4.210000E2	4.625822E0	-7.067678E-3	1.236471E1
4.220000E2	4.622734E0	-7.067678E-3	9.134537E0
4.230000E2	4.619645E0	-7.067678E-3	1.133749E1
4.240000E2	4.616556E0	-7.067678E-3	1.228721E1
4.250000E2	4.613467E0	-7.067678E-3	1.015880E1
4.260000E2	4.610378E0	-7.067678E-3	1.337188E1
4.270000E2	4.607290E0	-7.067678E-3	1.387924E1
4.280000E2	4.604201E0	-7.067678E-3	1.202422E1
4.290000E2	4.601112E0	-7.067678E-3	1.259377E1
4.300000E2	4.598023E0	-7.067678E-3	1.358458E1
4.310000E2	4.594934E0	-7.067678E-3	1.026664E1
4.320000E2	4.591845E0	-7.067678E-3	1.422942E1
4.330000E2	4.588757E0	-7.067678E-3	1.439215E1
4.340000E2	4.585668E0	-7.067678E-3	1.166228E1
4.350000E2	4.582579E0	-7.067678E-3	1.360501E1
4.360000E2	4.579490E0	-7.067678E-3	1.298109E1
4.370000E2	4.576401E0	-7.067678E-3	1.320471E1
4.380000E2	4.573313E0	-7.067678E-3	1.343963E1
4.390000E2	4.570224E0	-7.067678E-3	1.230117E1
4.400000E2	4.567135E0	-7.067678E-3	1.207798E1
4.410000E2	4.564046E0	-7.067678E-3	1.177824E1
4.420000E2	4.560957E0	-7.067678E-3	1.328414E1
4.430000E2	4.557868E0	-7.067678E-3	1.317059E1
4.440000E2	4.554780E0	-7.067678E-3	1.063605E1
4.450000E2	4.551691E0	-7.067678E-3	1.044377E1
4.460000E2	4.548602E0	-7.067678E-3	9.581359E0
4.470000E2	4.545513E0	-7.067678E-3	1.211390E1
4.480000E2	4.542424E0	-7.067678E-3	1.301728E1
4.490000E2	4.539336E0	-7.067678E-3	1.177255E1
4.500000E2	4.536247E0	-7.067678E-3	1.435870E1
4.510000E2	4.533158E0	-7.067678E-3	1.274245E1
4.520000E2	4.530069E0	-7.067678E-3	1.298312E1
4.530000E2	4.526980E0	-7.067678E-3	1.247660E1
4.540000E2	4.523891E0	-7.067678E-3	1.054105E1
4.550000E2	4.520803E0	-7.067678E-3	1.197476E1
4.560000E2	4.517714E0	-7.067678E-3	1.156490E1
4.570000E2	4.514625E0	-7.067678E-3	1.261570E1
4.580000E2	4.511536E0	-7.067678E-3	1.233174E1
4.590000E2	4.508447E0	-7.067678E-3	1.232544E1
4.600000E2	4.505359E0	-7.067678E-3	1.258676E1
4.610000E2	4.502270E0	-7.067678E-3	1.435144E1
4.620000E2	4.499181E0	-7.067678E-3	1.389716E1
4.630000E2	4.496092E0	-7.067678E-3	1.246797E1
4.640000E2	4.493003E0	-7.067678E-3	1.164358E1
