	profile_A
n	x	y	luma
6.800000E1	7.638322E0	6.047479E-1	6.900104E0
6.900000E1	7.634633E0	6.047479E-1	7.593373E0
7.000000E1	7.630944E0	6.047479E-1	8.651740E0
7.100000E1	7.627254E0	6.047479E-1	7.660403E0
7.200000E1	7.623565E0	6.047479E-1	7.358177E0
7.300000E1	7.619876E0	6.047479E-1	8.306400E0
7.400000E1	7.616187E0	6.047479E-1	8.104465E0
7.500000E1	7.612498E0	6.047479E-1	7.931282E0
7.600000E1	7.608809E0	6.047479E-1	8.110233E0
7.700000E1	7.605119E0	6.047479E-1	8.187580E0
7.800000E1	7.601430E0	6.047479E-1	7.539739E0
7.900000E1	7.597741E0	6.047479E-1	7.245126E0
8.000000E1	7.594052E0	6.047479E-1	7.960214E0
8.100000E1	7.590363E0	6.047479E-1	8.607317E0
8.200000E1	7.586673E0	6.047479E-1	7.628508E0
8.300000E1	7.582984E0	6.047479E-1	6.462600E0
8.400000E1	7.579295E0	6.047479E-1	6.843607E0
8.500000E1	7.575606E0	6.047479E-1	6.419287E0
8.600000E1	7.571917E0	6.047479E-1	7.041905E0
8.700000E1	7.568227E0	6.047479E-1	7.382894E0
8.800000E1	7.564538E0	6.047479E-1	7.111755E0
8.900000E1	7.560849E0	6.047479E-1	8.421965E0
9.000000E1	7.557160E0	6.047479E-1	8.016003E0
9.100000E1	7.553471E0	6.047479E-1	7.026442E0
9.200000E1	7.549781E0	6.047479E-1	6.959875E0
9.300000E1	7.546092E0	6.047479E-1	7.918517E0
9.400000E1	7.542403E0	6.047479E-1	8.424981E0
9.500000E1	7.538714E0	6.047479E-1	7.229927E0
9.600000E1	7.535025E0	6.047479E-1	7.936934E0
9.700000E1	7.531336E0	6.047479E-1	8.072041E0
9.800000E1	7.527646E0	6.047479E-1	7.832973E0
9.900000E1	7.523957E0	6.047479E-1	7.225903E0
1.000000E2	7.520268E0	6.047479E-1	7.324094E0
1.010000E2	7.516579E0	6.047479E-1	7.368665E0
1.020000E2	7.512890E0	6.047479E-1	7.944387E0
1.030000E2	7.509200E0	6.047479E-1	9.335446E0
1.040000E2	7.505511E0	6.047479E-1	8.741594E0
1.050000E2	7.501822E0	6.047479E-1	7.499778E0
1.060000E2	7.498133E0	6.047479E-1	7.140336E0
1.070000E2	7.494444E0	6.047479E-1	7.650066E0
1.080000E2	7.490754E0	6.047479E-1	7.124020E0
1.090000E2	7.487065E0	6.047479E-1	7.191696E0
1.100000E2	7.483376E0	6.047479E-1	7.543564E0
1.110000E2	7.479687E0	6.047479E-1	7.439121E0
1.120000E2	7.475998E0	6.047479E-1	7.010788E0
1.130000E2	7.472308E0	6.047479E-1	8.139601E0
1.140000E2	7.468619E0	6.047479E-1	8.207725E0
1.150000E2	7.464930E0	6.047479E-1	7.330059E0
1.160000E2	7.461241E0	6.047479E-1	6.655083E0
1.170000E2	7.457552E0	6.047479E-1	6.965067E0
1.180000E2	7.453862E0	6.047479E-1	8.472057E0
1.190000E2	7.450173E0	6.047479E-1	9.202708E0
1.200000E2	7.446484E0	6.047479E-1	1.032562E1
1.210000E2	7.442795E0	6.047479E-1	7.644799E0
1.220000E2	7.439106E0	6.047479E-1	6.876622E0
1.230000E2	7.435417E0	6.047479E-1	7.351182E0
1.240000E2	7.431727E0	6.047479E-1	7.479661E0
1.250000E2	7.428038E0	6.047479E-1	8.941916E0
1.260000E2	7.424349E0	6.047479E-1	8.085353E0
1.270000E2	7.420660E0	6.047479E-1	7.138889E0
1.280000E2	7.416971E0	6.047479E-1	8.549469E0
1.290000E2	7.413281E0	6.047479E-1	1.049163E1
1.300000E2	7.409592E0	6.047479E-1	7.436102E0
1.310000E2	7.405903E0	6.047479E-1	7.869835E0
1.320000E2	7.402214E0	6.047479E-1	7.808275E0
1.330000E2	7.398525E0	6.047479E-1	7.212700E0
1.340000E2	7.394835E0	6.047479E-1	7.169014E0
1.350000E2	7.391146E0	6.047479E-1	7.440492E0
1.360000E2	7.387457E0	6.047479E-1	7.869354E0
1.370000E2	7.383768E0	6.047479E-1	6.970080E0
1.380000E2	7.380079E0	6.047479E-1	6.943043E0
1.390000E2	7.376389E0	6.047479E-1	8.968311E0
1.400000E2	7.372700E0	6.047479E-1	6.885300E0
1.410000E2	7.369011E0	6.047479E-1	7.593040E0
1.420000E2	7.365322E0	6.047479E-1	7.580427E0
1.430000E2	7.361633E0	6.047479E-1	7.412745E0
1.440000E2	7.357944E0	6.047479E-1	8.637906E0
1.450000E2	7.354254E0	6.047479E-1	8.141004E0
1.460000E2	7.350565E0	6.047479E-1	7.209398E0
1.470000E2	7.346876E0	6.047479E-1	6.039769E0
1.480000E2	7.343187E0	6.047479E-1	6.385183E0
1.490000E2	7.339498E0	6.047479E-1	5.530798E0
1.500000E2	7.335808E0	6.047479E-1	7.401657E0
1.510000E2	7.332119E0	6.047479E-1	7.008936E0
1.520000E2	7.328430E0	6.047479E-1	7.439201E0
1.530000E2	7.324741E0	6.047479E-1	6.291241E0
1.540000E2	7.321052E0	6.047479E-1	6.630081E0
1.550000E2	7.317362E0	6.047479E-1	6.729360E0
1.560000E2	7.313673E0	6.047479E-1	5.698600E0
1.570000E2	7.309984E0	6.047479E-1	5.577376E0
1.580000E2	7.306295E0	6.047479E-1	5.110329E0
1.590000E2	7.302606E0	6.047479E-1	5.511864E0
1.600000E2	7.298916E0	6.047479E-1	6.249989E0
1.610000E2	7.295227E0	6.047479E-1	7.547499E0
1.620000E2	7.291538E0	6.047479E-1	6.892179E0
1.630000E2	7.287849E0	6.047479E-1	6.937528E0
1.640000E2	7.284160E0	6.047479E-1	7.216088E0
1.650000E2	7.280471E0	6.047479E-1	8.293586E0
1.660000E2	7.276781E0	6.047479E-1	9.130876E0
1.670000E2	7.273092E0	6.047479E-1	7.437284E0
1.680000E2	7.269403E0	6.047479E-1	6.998330E0
1.690000E2	7.265714E0	6.047479E-1	7.624810E0
1.700000E2	7.262025E0	6.047479E-1	7.132141E0
1.710000E2	7.258335E0	6.047479E-1	8.294819E0
1.720000E2	7.254646E0	6.047479E-1	9.460370E0
1.730000E2	7.250957E0	6.047479E-1	8.742677E0
1.740000E2	7.247268E0	6.047479E-1	8.095552E0
1.750000E2	7.243579E0	6.047479E-1	8.349197E0
1.760000E2	7.239889E0	6.047479E-1	7.036132E0
1.770000E2	7.236200E0	6.047479E-1	7.336599E0
1.780000E2	7.232511E0	6.047479E-1	6.628629E0
1.790000E2	7.228822E0	6.047479E-1	6.419877E0
1.800000E2	7.225133E0	6.047479E-1	6.911707E0
1.810000E2	7.221443E0	6.047479E-1	8.806428E0
1.820000E2	7.217754E0	6.047479E-1	7.652369E0
1.830000E2	7.214065E0	6.047479E-1	6.957212E0
1.840000E2	7.210376E0	6.047479E-1	8.475853E0
1.850000E2	7.206687E0	6.047479E-1	8.233092E0
1.860000E2	7.202997E0	6.047479E-1	8.524198E0
1.870000E2	7.199308E0	6.047479E-1	8.437680E0
1.880000E2	7.195619E0	6.047479E-1	7.189458E0
1.890000E2	7.191930E0	6.047479E-1	8.442849E0
1.900000E2	7.188241E0	6.047479E-1	7.333611E0
1.910000E2	7.184552E0	6.047479E-1	7.303853E0
1.920000E2	7.180862E0	6.047479E-1	7.833812E0
1.930000E2	7.177173E0	6.047479E-1	7.706908E0
1.940000E2	7.173484E0	6.047479E-1	7.549652E0
1.950000E2	7.169795E0	6.047479E-1	7.855518E0
1.960000E2	7.166106E0	6.047479E-1	7.543367E0
1.970000E2	7.162416E0	6.047479E-1	6.940699E0
1.980000E2	7.158727E0	6.047479E-1	6.399395E0
1.990000E2	7.155038E0	6.047479E-1	7.039711E0
2.000000E2	7.151349E0	6.047479E-1	7.082189E0
2.010000E2	7.147660E0	6.047479E-1	7.251874E0
2.020000E2	7.143970E0	6.047479E-1	8.873257E0
2.030000E2	7.140281E0	6.047479E-1	9.200948E0
2.040000E2	7.136592E0	6.047479E-1	7.438311E0
2.050000E2	7.132903E0	6.047479E-1	5.580493E0
2.060000E2	7.129214E0	6.047479E-1	6.900726E0
2.070000E2	7.125524E0	6.047479E-1	8.319914E0
2.080000E2	7.121835E0	6.047479E-1	8.800282E0
2.090000E2	7.118146E0	6.047479E-1	9.328193E0
2.100000E2	7.114457E0	6.047479E-1	8.544768E0
2.110000E2	7.110768E0	6.047479E-1	8.601617E0
2.120000E2	7.107079E0	6.047479E-1	9.580026E0
2.130000E2	7.103389E0	6.047479E-1	7.647278E0
2.140000E2	7.099700E0	6.047479E-1	7.791027E0
2.150000E2	7.096011E0	6.047479E-1	7.592218E0
2.160000E2	7.092322E0	6.047479E-1	7.219690E0
2.170000E2	7.088633E0	6.047479E-1	7.762185E0
2.180000E2	7.084943E0	6.047479E-1	7.076516E0
2.190000E2	7.081254E0	6.047479E-1	7.286272E0
2.200000E2	7.077565E0	6.047479E-1	7.387682E0
2.210000E2	7.073876E0	6.047479E-1	7.471737E0
2.220000E2	7.070187E0	6.047479E-1	7.444935E0
2.230000E2	7.066497E0	6.047479E-1	7.642606E0
2.240000E2	7.062808E0	6.047479E-1	7.449951E0
2.250000E2	7.059119E0	6.047479E-1	7.155092E0
2.260000E2	7.055430E0	6.047479E-1	5.939611E0
2.270000E2	7.051741E0	6.047479E-1	5.676303E0
2.280000E2	7.048051E0	6.047479E-1	6.362204E0
2.290000E2	7.044362E0	6.047479E-1	8.937100E0
2.300000E2	7.040673E0	6.047479E-1	9.874403E0
2.310000E2	7.036984E0	6.047479E-1	9.242082E0
2.320000E2	7.033295E0	6.047479E-1	7.855247E0
2.330000E2	7.029606E0	6.047479E-1	7.616621E0
2.340000E2	7.025916E0	6.047479E-1	6.929833E0
2.350000E2	7.022227E0	6.047479E-1	6.967804E0
2.360000E2	7.018538E0	6.047479E-1	7.089862E0
2.370000E2	7.014849E0	6.047479E-1	6.256317E0
2.380000E2	7.011160E0	6.047479E-1	7.196010E0
2.390000E2	7.007470E0	6.047479E-1	8.377603E0
2.400000E2	7.003781E0	6.047479E-1	7.798926E0
2.410000E2	7.000092E0	6.047479E-1	7.455491E0
2.420000E2	6.996403E0	6.047479E-1	6.945914E0
2.430000E2	6.992714E0	6.047479E-1	6.275822E0
2.440000E2	6.989024E0	6.047479E-1	7.603848E0
2.450000E2	6.985335E0	6.047479E-1	8.347131E0
2.460000E2	6.981646E0	6.047479E-1	6.607550E0
2.470000E2	6.977957E0	6.047479E-1	6.949277E0
2.480000E2	6.974268E0	6.047479E-1	6.142649E0
2.490000E2	6.970578E0	6.047479E-1	6.444020E0
2.500000E2	6.966889E0	6.047479E-1	6.842469E0
2.510000E2	6.963200E0	6.047479E-1	6.151082E0
2.520000E2	6.959511E0	6.047479E-1	6.166909E0
2.530000E2	6.955822E0	6.047479E-1	7.917837E0
2.540000E2	6.952132E0	6.047479E-1	7.372584E0
2.550000E2	6.948443E0	6.047479E-1	7.269090E0
2.560000E2	6.944754E0	6.047479E-1	6.844768E0
2.570000E2	6.941065E0	6.047479E-1	7.916265E0
2.580000E2	6.937376E0	6.047479E-1	9.161039E0
2.590000E2	6.933687E0	6.047479E-1	8.023239E0
2.600000E2	6.929997E0	6.047479E-1	8.254971E0
2.610000E2	6.926308E0	6.047479E-1	7.690548E0
2.620000E2	6.922619E0	6.047479E-1	9.349542E0
2.630000E2	6.918930E0	6.047479E-1	8.491307E0
2.640000E2	6.915241E0	6.047479E-1	7.140424E0
2.650000E2	6.911551E0	6.047479E-1	7.423916E0
2.660000E2	6.907862E0	6.047479E-1	8.585374E0
2.670000E2	6.904173E0	6.047479E-1	9.094132E0
2.680000E2	6.900484E0	6.047479E-1	8.760342E0
2.690000E2	6.896795E0	6.047479E-1	8.769530E0
2.700000E2	6.893105E0	6.047479E-1	7.940773E0
2.710000E2	6.889416E0	6.047479E-1	7.199290E0
2.720000E2	6.885727E0	6.047479E-1	8.264898E0
2.730000E2	6.882038E0	6.047479E-1	8.476943E0
2.740000E2	6.878349E0	6.047479E-1	8.046249E0
2.750000E2	6.874659E0	6.047479E-1	8.151271E0
2.760000E2	6.870970E0	6.047479E-1	8.857661E0
2.770000E2	6.867281E0	6.047479E-1	7.099501E0
2.780000E2	6.863592E0	6.047479E-1	7.803775E0
2.790000E2	6.859903E0	6.047479E-1	8.337934E0
2.800000E2	6.856214E0	6.047479E-1	7.892745E0
2.810000E2	6.852524E0	6.047479E-1	7.899333E0
2.820000E2	6.848835E0	6.047479E-1	7.757528E0
2.830000E2	6.845146E0	6.047479E-1	8.603986E0
2.840000E2	6.841457E0	6.047479E-1	1.059145E1
2.850000E2	6.837768E0	6.047479E-1	9.378273E0
2.860000E2	6.834078E0	6.047479E-1	9.267304E0
2.870000E2	6.830389E0	6.047479E-1	8.874386E0
2.880000E2	6.826700E0	6.047479E-1	8.576132E0
2.890000E2	6.823011E0	6.047479E-1	8.559700E0
2.900000E2	6.819322E0	6.047479E-1	8.979824E0
2.910000E2	6.815632E0	6.047479E-1	9.819103E0
2.920000E2	6.811943E0	6.047479E-1	9.071384E0
2.930000E2	6.808254E0	6.047479E-1	9.451244E0
2.940000E2	6.804565E0	6.047479E-1	8.514802E0
2.950000E2	6.800876E0	6.047479E-1	9.439840E0
2.960000E2	6.797186E0	6.047479E-1	7.329675E0
2.970000E2	6.793497E0	6.047479E-1	6.838265E0
2.980000E2	6.789808E0	6.047479E-1	7.704830E0
2.990000E2	6.786119E0	6.047479E-1	8.532555E0
3.000000E2	6.782430E0	6.047479E-1	9.708287E0
3.010000E2	6.778741E0	6.047479E-1	9.435727E0
3.020000E2	6.775051E0	6.047479E-1	8.735864E0
3.030000E2	6.771362E0	6.047479E-1	8.920744E0
3.040000E2	6.767673E0	6.047479E-1	8.765427E0
3.050000E2	6.763984E0	6.047479E-1	8.980325E0
3.060000E2	6.760295E0	6.047479E-1	9.568220E0
3.070000E2	6.756605E0	6.047479E-1	9.865957E0
3.080000E2	6.752916E0	6.047479E-1	8.542058E0
3.090000E2	6.749227E0	6.047479E-1	9.738446E0
3.100000E2	6.745538E0	6.047479E-1	1.002864E1
3.110000E2	6.741849E0	6.047479E-1	8.990357E0
3.120000E2	6.738159E0	6.047479E-1	8.515089E0
3.130000E2	6.734470E0	6.047479E-1	1.019483E1
3.140000E2	6.730781E0	6.047479E-1	9.621325E0
3.150000E2	6.727092E0	6.047479E-1	9.958613E0
3.160000E2	6.723403E0	6.047479E-1	8.996509E0
3.170000E2	6.719713E0	6.047479E-1	8.673980E0
3.180000E2	6.716024E0	6.047479E-1	1.022981E1
3.190000E2	6.712335E0	6.047479E-1	1.052024E1
3.200000E2	6.708646E0	6.047479E-1	1.002566E1
3.210000E2	6.704957E0	6.047479E-1	8.489874E0
3.220000E2	6.701267E0	6.047479E-1	8.781745E0
3.230000E2	6.697578E0	6.047479E-1	9.382857E0
3.240000E2	6.693889E0	6.047479E-1	9.408065E0
3.250000E2	6.690200E0	6.047479E-1	8.577791E0
3.260000E2	6.686511E0	6.047479E-1	7.507452E0
3.270000E2	6.682822E0	6.047479E-1	8.560784E0
3.280000E2	6.679132E0	6.047479E-1	9.306492E0
3.290000E2	6.675443E0	6.047479E-1	1.021460E1
3.300000E2	6.671754E0	6.047479E-1	1.235655E1
3.310000E2	6.668065E0	6.047479E-1	8.700572E0
3.320000E2	6.664376E0	6.047479E-1	8.099049E0
3.330000E2	6.660686E0	6.047479E-1	8.771810E0
3.340000E2	6.656997E0	6.047479E-1	8.026171E0
3.350000E2	6.653308E0	6.047479E-1	8.448891E0
3.360000E2	6.649619E0	6.047479E-1	6.957241E0
3.370000E2	6.645930E0	6.047479E-1	8.686965E0
3.380000E2	6.642240E0	6.047479E-1	1.060613E1
3.390000E2	6.638551E0	6.047479E-1	1.018703E1
3.400000E2	6.634862E0	6.047479E-1	9.476871E0
3.410000E2	6.631173E0	6.047479E-1	1.147923E1
3.420000E2	6.627484E0	6.047479E-1	1.135304E1
3.430000E2	6.623794E0	6.047479E-1	1.087074E1
3.440000E2	6.620105E0	6.047479E-1	9.963640E0
3.450000E2	6.616416E0	6.047479E-1	9.631097E0
3.460000E2	6.612727E0	6.047479E-1	1.008020E1
3.470000E2	6.609038E0	6.047479E-1	9.873144E0
3.480000E2	6.605349E0	6.047479E-1	1.067462E1
3.490000E2	6.601659E0	6.047479E-1	9.845782E0
3.500000E2	6.597970E0	6.047479E-1	1.087989E1
3.510000E2	6.594281E0	6.047479E-1	1.037887E1
3.520000E2	6.590592E0	6.047479E-1	8.960158E0
3.530000E2	6.586903E0	6.047479E-1	9.631663E0
3.540000E2	6.583213E0	6.047479E-1	1.107307E1
3.550000E2	6.579524E0	6.047479E-1	1.092510E1
3.560000E2	6.575835E0	6.047479E-1	1.021235E1
3.570000E2	6.572146E0	6.047479E-1	1.018526E1
3.580000E2	6.568457E0	6.047479E-1	9.769811E0
3.590000E2	6.564767E0	6.047479E-1	1.015891E1
3.600000E2	6.561078E0	6.047479E-1	1.172029E1
3.610000E2	6.557389E0	6.047479E-1	9.719432E0
3.620000E2	6.553700E0	6.047479E-1	9.867400E0
3.630000E2	6.550011E0	6.047479E-1	1.063700E1
3.640000E2	6.546321E0	6.047479E-1	1.040026E1
3.650000E2	6.542632E0	6.047479E-1	9.617573E0
3.660000E2	6.538943E0	6.047479E-1	1.170901E1
3.670000E2	6.535254E0	6.047479E-1	1.297479E1
3.680000E2	6.531565E0	6.047479E-1	1.009348E1
3.690000E2	6.527875E0	6.047479E-1	1.086292E1
3.700000E2	6.524186E0	6.047479E-1	1.180484E1
3.710000E2	6.520497E0	6.047479E-1	1.125038E1
3.720000E2	6.516808E0	6.047479E-1	1.036220E1
3.730000E2	6.513119E0	6.047479E-1	9.924606E0
3.740000E2	6.509430E0	6.047479E-1	1.028080E1
3.750000E2	6.505740E0	6.047479E-1	9.837201E0
3.760000E2	6.502051E0	6.047479E-1	1.048434E1
3.770000E2	6.498362E0	6.047479E-1	1.064607E1
3.780000E2	6.494673E0	6.047479E-1	1.153470E1
3.790000E2	6.490984E0	6.047479E-1	1.202994E1
3.800000E2	6.487294E0	6.047479E-1	1.172501E1
3.810000E2	6.483605E0	6.047479E-1	1.084642E1
3.820000E2	6.479916E0	6.047479E-1	1.173558E1
3.830000E2	6.476227E0	6.047479E-1	1.201461E1
3.840000E2	6.472538E0	6.047479E-1	9.673498E0
3.850000E2	6.468848E0	6.047479E-1	8.659837E0
3.860000E2	6.465159E0	6.047479E-1	9.675228E0
3.870000E2	6.461470E0	6.047479E-1	1.126690E1
3.880000E2	6.457781E0	6.047479E-1	9.398374E0
3.890000E2	6.454092E0	6.047479E-1	9.089245E0
3.900000E2	6.450402E0	6.047479E-1	9.791573E0
3.910000E2	6.446713E0	6.047479E-1	8.186323E0
3.920000E2	6.443024E0	6.047479E-1	8.970936E0
3.930000E2	6.439335E0	6.047479E-1	8.323206E0
3.940000E2	6.435646E0	6.047479E-1	7.879616E0
3.950000E2	6.431957E0	6.047479E-1	8.657271E0
3.960000E2	6.428267E0	6.047479E-1	8.012188E0
3.970000E2	6.424578E0	6.047479E-1	7.013739E0
3.980000E2	6.420889E0	6.047479E-1	6.991969E0
3.990000E2	6.417200E0	6.047479E-1	8.263224E0
4.000000E2	6.413511E0	6.047479E-1	8.964939E0
4.010000E2	6.409821E0	6.047479E-1	8.125778E0
4.020000E2	6.406132E0	6.047479E-1	9.658207E0
4.030000E2	6.402443E0	6.047479E-1	1.181317E1
4.040000E2	6.398754E0	6.047479E-1	1.027391E1
4.050000E2	6.395065E0	6.047479E-1	1.116558E1
4.060000E2	6.391375E0	6.047479E-1	9.870604E0
4.070000E2	6.387686E0	6.047479E-1	1.214041E1
4.080000E2	6.383997E0	6.047479E-1	1.290356E1
4.090000E2	6.380308E0	6.047479E-1	1.180812E1
4.100000E2	6.376619E0	6.047479E-1	1.093727E1
4.110000E2	6.372929E0	6.047479E-1	1.161730E1
4.120000E2	6.369240E0	6.047479E-1	1.175529E1
4.130000E2	6.365551E0	6.047479E-1	1.179037E1
4.140000E2	6.361862E0	6.047479E-1	1.102016E1
4.150000E2	6.358173E0	6.047479E-1	1.077186E1
4.160000E2	6.354484E0	6.047479E-1	1.094643E1
4.170000E2	6.350794E0	6.047479E-1	9.862554E0
4.180000E2	6.347105E0	6.047479E-1	1.007308E1
4.190000E2	6.343416E0	6.047479E-1	1.034828E1
4.200000E2	6.339727E0	6.047479E-1	8.410548E0
4.210000E2	6.336038E0	6.047479E-1	7.763756E0
4.220000E2	6.332348E0	6.047479E-1	9.096415E0
4.230000E2	6.328659E0	6.047479E-1	9.498817E0
4.240000E2	6.324970E0	6.047479E-1	9.319011E0
4.250000E2	6.321281E0	6.047479E-1	1.046467E1
4.260000E2	6.317592E0	6.047479E-1	9.228332E0
4.270000E2	6.313902E0	6.047479E-1	1.194862E1
4.280000E2	6.310213E0	6.047479E-1	1.359281E1
4.290000E2	6.306524E0	6.047479E-1	1.230742E1
4.300000E2	6.302835E0	6.047479E-1	1.109847E1
4.310000E2	6.299146E0	6.047479E-1	1.138044E1
4.320000E2	6.295456E0	6.047479E-1	1.097589E1
4.330000E2	6.291767E0	6.047479E-1	1.175415E1
4.340000E2	6.288078E0	6.047479E-1	1.075789E1
4.350000E2	6.284389E0	6.047479E-1	1.068699E1
4.360000E2	6.280700E0	6.047479E-1	1.128704E1
4.370000E2	6.277010E0	6.047479E-1	1.099169E1
4.380000E2	6.273321E0	6.047479E-1	1.101093E1
4.390000E2	6.269632E0	6.047479E-1	1.018663E1
4.400000E2	6.265943E0	6.047479E-1	1.074205E1
4.410000E2	6.262254E0	6.047479E-1	1.142340E1
4.420000E2	6.258565E0	6.047479E-1	1.044917E1
4.430000E2	6.254875E0	6.047479E-1	1.021368E1
4.440000E2	6.251186E0	6.047479E-1	9.544689E0
4.450000E2	6.247497E0	6.047479E-1	9.927204E0
4.460000E2	6.243808E0	6.047479E-1	9.234397E0
4.470000E2	6.240119E0	6.047479E-1	9.893480E0
4.480000E2	6.236429E0	6.047479E-1	1.022424E1
4.490000E2	6.232740E0	6.047479E-1	1.067864E1
4.500000E2	6.229051E0	6.047479E-1	9.635801E0
4.510000E2	6.225362E0	6.047479E-1	1.097738E1
4.520000E2	6.221673E0	6.047479E-1	1.139251E1
4.530000E2	6.217983E0	6.047479E-1	1.135641E1
4.540000E2	6.214294E0	6.047479E-1	1.132133E1
4.550000E2	6.210605E0	6.047479E-1	1.161220E1
4.560000E2	6.206916E0	6.047479E-1	1.008644E1
4.570000E2	6.203227E0	6.047479E-1	1.107865E1
4.580000E2	6.199537E0	6.047479E-1	1.071722E1
4.590000E2	6.195848E0	6.047479E-1	9.600348E0
4.600000E2	6.192159E0	6.047479E-1	1.084905E1
4.610000E2	6.188470E0	6.047479E-1	1.158841E1
4.620000E2	6.184781E0	6.047479E-1	1.097905E1
4.630000E2	6.181092E0	6.047479E-1	1.153503E1
4.640000E2	6.177402E0	6.047479E-1	1.128901E1
4.650000E2	6.173713E0	6.047479E-1	1.200698E1
4.660000E2	6.170024E0	6.047479E-1	9.393190E0
4.670000E2	6.166335E0	6.047479E-1	1.006189E1
4.680000E2	6.162646E0	6.047479E-1	1.069941E1
4.690000E2	6.158956E0	6.047479E-1	9.866461E0
4.700000E2	6.155267E0	6.047479E-1	8.635876E0
4.710000E2	6.151578E0	6.047479E-1	9.924364E0
4.720000E2	6.147889E0	6.047479E-1	8.902787E0
4.730000E2	6.144200E0	6.047479E-1	9.593047E0
4.740000E2	6.140510E0	6.047479E-1	1.023326E1
4.750000E2	6.136821E0	6.047479E-1	9.760205E0
4.760000E2	6.133132E0	6.047479E-1	8.789480E0
4.770000E2	6.129443E0	6.047479E-1	1.022182E1
4.780000E2	6.125754E0	6.047479E-1	1.159500E1
4.790000E2	6.122064E0	6.047479E-1	1.115487E1
4.800000E2	6.118375E0	6.047479E-1	1.021270E1
