	profile_A
n,x,luma
6.630000E2,1.589469E1,1.088688E1
6.640000E2,1.588402E1,1.153952E1
6.650000E2,1.587334E1,1.346960E1
6.660000E2,1.586266E1,1.439961E1
6.670000E2,1.585199E1,1.238216E1
6.680000E2,1.584131E1,1.133988E1
6.690000E2,1.583063E1,1.104604E1
6.700000E2,1.581996E1,1.110466E1
6.710000E2,1.580928E1,1.150195E1
6.720000E2,1.579860E1,1.234358E1
6.730000E2,1.578793E1,1.343775E1
6.740000E2,1.577725E1,1.435572E1
6.750000E2,1.576657E1,1.137992E1
6.760000E2,1.575590E1,8.492061E0
6.770000E2,1.574522E1,8.844356E0
6.780000E2,1.573454E1,1.048956E1
6.790000E2,1.572387E1,1.069167E1
6.800000E2,1.571319E1,9.778016E0
6.810000E2,1.570251E1,9.368576E0
6.820000E2,1.569184E1,1.020747E1
6.830000E2,1.568116E1,1.062942E1
6.840000E2,1.567048E1,9.852466E0
6.850000E2,1.565981E1,9.352293E0
6.860000E2,1.564913E1,1.077171E1
6.870000E2,1.563845E1,1.176982E1
6.880000E2,1.562778E1,1.001979E1
6.890000E2,1.561710E1,1.023634E1
6.900000E2,1.560642E1,1.136127E1
6.910000E2,1.559575E1,1.119099E1
6.920000E2,1.558507E1,1.255378E1
6.930000E2,1.557439E1,1.377659E1
6.940000E2,1.556372E1,1.245697E1
6.950000E2,1.555304E1,1.107760E1
6.960000E2,1.554236E1,1.090688E1
6.970000E2,1.553169E1,1.228149E1
6.980000E2,1.552101E1,1.356654E1
6.990000E2,1.551034E1,1.237342E1
7.000000E2,1.549966E1,1.316479E1
7.010000E2,1.548898E1,1.398069E1
7.020000E2,1.547831E1,1.331488E1
7.030000E2,1.546763E1,1.297944E1
7.040000E2,1.545695E1,1.329973E1
7.050000E2,1.544628E1,1.450353E1
7.060000E2,1.543560E1,1.353798E1
7.070000E2,1.542492E1,1.101924E1
7.080000E2,1.541425E1,1.187880E1
7.090000E2,1.540357E1,1.379060E1
7.100000E2,1.539289E1,1.298892E1
7.110000E2,1.538222E1,1.258083E1
7.120000E2,1.537154E1,1.307712E1
7.130000E2,1.536086E1,1.380141E1
7.140000E2,1.535019E1,1.325732E1
7.150000E2,1.533951E1,1.273299E1
7.160000E2,1.532883E1,1.414337E1
7.170000E2,1.531816E1,1.417648E1
7.180000E2,1.530748E1,1.193480E1
7.190000E2,1.529680E1,1.132274E1
7.200000E2,1.528613E1,1.218067E1
7.210000E2,1.527545E1,1.327014E1
7.220000E2,1.526477E1,1.342341E1
7.230000E2,1.525410E1,1.217615E1
7.240000E2,1.524342E1,1.221028E1
7.250000E2,1.523274E1,1.234084E1
7.260000E2,1.522207E1,1.286803E1
7.270000E2,1.521139E1,1.457848E1
7.280000E2,1.520071E1,1.685550E1
7.290000E2,1.519004E1,1.684232E1
7.300000E2,1.517936E1,1.623982E1
7.310000E2,1.516868E1,1.534557E1
7.320000E2,1.515801E1,1.425656E1
7.330000E2,1.514733E1,1.278602E1
7.340000E2,1.513665E1,1.202394E1
7.350000E2,1.512598E1,1.338511E1
7.360000E2,1.511530E1,1.303484E1
7.370000E2,1.510462E1,1.248844E1
7.380000E2,1.509395E1,1.345008E1
7.390000E2,1.508327E1,1.400374E1
7.400000E2,1.507259E1,1.418324E1
7.410000E2,1.506192E1,1.329282E1
7.420000E2,1.505124E1,1.514476E1
7.430000E2,1.504056E1,1.640138E1
7.440000E2,1.502989E1,1.722256E1
7.450000E2,1.501921E1,1.725522E1
7.460000E2,1.500853E1,1.595754E1
7.470000E2,1.499786E1,1.505520E1
7.480000E2,1.498718E1,1.585648E1
7.490000E2,1.497650E1,1.753538E1
7.500000E2,1.496583E1,1.505417E1
7.510000E2,1.495515E1,1.285096E1
7.520000E2,1.494447E1,1.195080E1
7.530000E2,1.493380E1,1.171093E1
7.540000E2,1.492312E1,1.325811E1
7.550000E2,1.491244E1,1.336456E1
7.560000E2,1.490177E1,1.312972E1
7.570000E2,1.489109E1,1.427816E1
7.580000E2,1.488042E1,1.478317E1
7.590000E2,1.486974E1,1.455380E1
7.600000E2,1.485906E1,1.413396E1
7.610000E2,1.484839E1,1.518688E1
7.620000E2,1.483771E1,1.659492E1
7.630000E2,1.482703E1,1.509277E1
7.640000E2,1.481636E1,1.439288E1
7.650000E2,1.480568E1,1.471106E1
7.660000E2,1.479500E1,1.406212E1
7.670000E2,1.478433E1,1.385400E1
7.680000E2,1.477365E1,1.214857E1
7.690000E2,1.476297E1,1.114322E1
7.700000E2,1.475230E1,1.255319E1
7.710000E2,1.474162E1,1.388475E1
7.720000E2,1.473094E1,1.392981E1
7.730000E2,1.472027E1,1.303698E1
7.740000E2,1.470959E1,1.233673E1
7.750000E2,1.469891E1,1.285303E1
7.760000E2,1.468824E1,1.439577E1
7.770000E2,1.467756E1,1.563600E1
7.780000E2,1.466688E1,1.677169E1
7.790000E2,1.465621E1,1.756952E1
7.800000E2,1.464553E1,1.697367E1
7.810000E2,1.463485E1,1.480669E1
7.820000E2,1.462418E1,1.342947E1
7.830000E2,1.461350E1,1.380071E1
7.840000E2,1.460282E1,1.473706E1
7.850000E2,1.459215E1,1.407013E1
7.860000E2,1.458147E1,1.301293E1
7.870000E2,1.457079E1,1.389591E1
7.880000E2,1.456012E1,1.461745E1
7.890000E2,1.454944E1,1.500298E1
7.900000E2,1.453876E1,1.386443E1
7.910000E2,1.452809E1,1.295456E1
7.920000E2,1.451741E1,1.469115E1
7.930000E2,1.450673E1,1.598450E1
7.940000E2,1.449606E1,1.543032E1
7.950000E2,1.448538E1,1.481405E1
7.960000E2,1.447470E1,1.544802E1
7.970000E2,1.446403E1,1.469742E1
7.980000E2,1.445335E1,1.463337E1
7.990000E2,1.444267E1,1.493291E1
8.000000E2,1.443200E1,1.346702E1
8.010000E2,1.442132E1,1.327819E1
8.020000E2,1.441064E1,1.292649E1
8.030000E2,1.439997E1,1.238636E1
8.040000E2,1.438929E1,1.361156E1
8.050000E2,1.437861E1,1.453878E1
8.060000E2,1.436794E1,1.472183E1
8.070000E2,1.435726E1,1.442940E1
8.080000E2,1.434658E1,1.510315E1
8.090000E2,1.433591E1,1.552103E1
8.100000E2,1.432523E1,1.488154E1
8.110000E2,1.431455E1,1.552189E1
8.120000E2,1.430388E1,1.587952E1
8.130000E2,1.429320E1,1.471895E1
8.140000E2,1.428252E1,1.362862E1
8.150000E2,1.427185E1,1.312158E1
8.160000E2,1.426117E1,1.317037E1
8.170000E2,1.425050E1,1.308294E1
8.180000E2,1.423982E1,1.316333E1
8.190000E2,1.422914E1,1.389861E1
8.200000E2,1.421847E1,1.474232E1
8.210000E2,1.420779E1,1.509471E1
8.220000E2,1.419711E1,1.534768E1
8.230000E2,1.418644E1,1.771148E1
8.240000E2,1.417576E1,1.827365E1
8.250000E2,1.416508E1,1.598183E1
8.260000E2,1.415441E1,1.541264E1
8.270000E2,1.414373E1,1.613660E1
8.280000E2,1.413305E1,1.650452E1
8.290000E2,1.412238E1,1.687565E1
8.300000E2,1.411170E1,1.662171E1
8.310000E2,1.410102E1,1.506363E1
8.320000E2,1.409035E1,1.614569E1
8.330000E2,1.407967E1,1.658508E1
8.340000E2,1.406899E1,1.743878E1
8.350000E2,1.405832E1,1.818771E1
8.360000E2,1.404764E1,1.660797E1
8.370000E2,1.403696E1,1.440144E1
8.380000E2,1.402629E1,1.393430E1
8.390000E2,1.401561E1,1.643238E1
8.400000E2,1.400493E1,1.713778E1
8.410000E2,1.399426E1,1.519806E1
8.420000E2,1.398358E1,1.537513E1
8.430000E2,1.397290E1,1.790632E1
8.440000E2,1.396223E1,1.835860E1
8.450000E2,1.395155E1,1.637400E1
8.460000E2,1.394087E1,1.471049E1
8.470000E2,1.393020E1,1.534804E1
8.480000E2,1.391952E1,1.559302E1
8.490000E2,1.390884E1,1.452245E1
8.500000E2,1.389817E1,1.473810E1
8.510000E2,1.388749E1,1.657160E1
8.520000E2,1.387681E1,1.687427E1
8.530000E2,1.386614E1,1.639881E1
8.540000E2,1.385546E1,1.677558E1
8.550000E2,1.384478E1,1.733487E1
8.560000E2,1.383411E1,1.658527E1
8.570000E2,1.382343E1,1.552138E1
8.580000E2,1.381275E1,1.515767E1
8.590000E2,1.380208E1,1.454827E1
8.600000E2,1.379140E1,1.449585E1
8.610000E2,1.378072E1,1.598316E1
8.620000E2,1.377005E1,1.698642E1
8.630000E2,1.375937E1,1.625507E1
8.640000E2,1.374869E1,1.682832E1
8.650000E2,1.373802E1,1.695396E1
8.660000E2,1.372734E1,1.667719E1
8.670000E2,1.371666E1,1.683705E1
8.680000E2,1.370599E1,1.658590E1
8.690000E2,1.369531E1,1.707229E1
8.700000E2,1.368463E1,1.655686E1
8.710000E2,1.367396E1,1.762158E1
8.720000E2,1.366328E1,1.814861E1
8.730000E2,1.365260E1,1.704600E1
8.740000E2,1.364193E1,1.779463E1
8.750000E2,1.363125E1,1.791354E1
8.760000E2,1.362057E1,1.705433E1
8.770000E2,1.360990E1,1.707862E1
8.780000E2,1.359922E1,1.822470E1
8.790000E2,1.358855E1,1.902937E1
8.800000E2,1.357787E1,1.936425E1
8.810000E2,1.356719E1,1.949786E1
8.820000E2,1.355652E1,1.877471E1
8.830000E2,1.354584E1,1.856406E1
8.840000E2,1.353516E1,1.877954E1
8.850000E2,1.352449E1,1.888125E1
8.860000E2,1.351381E1,1.827988E1
8.870000E2,1.350313E1,1.839921E1
8.880000E2,1.349246E1,1.903739E1
8.890000E2,1.348178E1,1.914233E1
8.900000E2,1.347110E1,1.934326E1
8.910000E2,1.346043E1,2.065832E1
8.920000E2,1.344975E1,2.265874E1
8.930000E2,1.343907E1,2.201913E1
8.940000E2,1.342840E1,2.028039E1
8.950000E2,1.341772E1,2.044226E1
8.960000E2,1.340704E1,2.112002E1
8.970000E2,1.339637E1,2.092776E1
8.980000E2,1.338569E1,1.976954E1
8.990000E2,1.337501E1,1.980026E1
9.000000E2,1.336434E1,1.906139E1
9.010000E2,1.335366E1,1.807556E1
9.020000E2,1.334298E1,1.846476E1
9.030000E2,1.333231E1,1.827749E1
9.040000E2,1.332163E1,1.776155E1
9.050000E2,1.331095E1,1.862446E1
9.060000E2,1.330028E1,2.095025E1
9.070000E2,1.328960E1,1.969643E1
9.080000E2,1.327892E1,1.854728E1
9.090000E2,1.326825E1,1.932592E1
9.100000E2,1.325757E1,1.895692E1
9.110000E2,1.324689E1,1.949461E1
9.120000E2,1.323622E1,1.961396E1
9.130000E2,1.322554E1,1.847754E1
9.140000E2,1.321486E1,1.881937E1
9.150000E2,1.320419E1,2.022815E1
9.160000E2,1.319351E1,1.994935E1
9.170000E2,1.318283E1,1.952999E1
9.180000E2,1.317216E1,1.952396E1
9.190000E2,1.316148E1,1.862950E1
9.200000E2,1.315080E1,1.766555E1
9.210000E2,1.314013E1,1.703748E1
9.220000E2,1.312945E1,1.791165E1
9.230000E2,1.311877E1,1.958107E1
9.240000E2,1.310810E1,1.952047E1
9.250000E2,1.309742E1,1.877326E1
9.260000E2,1.308674E1,1.823999E1
9.270000E2,1.307607E1,1.724267E1
9.280000E2,1.306539E1,1.743576E1
9.290000E2,1.305471E1,1.894195E1
9.300000E2,1.304404E1,1.937517E1
9.310000E2,1.303336E1,1.976804E1
9.320000E2,1.302268E1,2.001792E1
9.330000E2,1.301201E1,1.863307E1
9.340000E2,1.300133E1,1.960712E1
9.350000E2,1.299065E1,1.997367E1
9.360000E2,1.297998E1,2.031639E1
9.370000E2,1.296930E1,2.186122E1
9.380000E2,1.295863E1,2.163339E1
9.390000E2,1.294795E1,2.031737E1
9.400000E2,1.293727E1,1.914675E1
9.410000E2,1.292660E1,1.897671E1
9.420000E2,1.291592E1,1.912109E1
9.430000E2,1.290524E1,1.778742E1
9.440000E2,1.289457E1,1.644463E1
9.450000E2,1.288389E1,1.726731E1
9.460000E2,1.287321E1,1.782211E1
9.470000E2,1.286254E1,1.669112E1
9.480000E2,1.285186E1,1.763662E1
9.490000E2,1.284118E1,1.978720E1
9.500000E2,1.283051E1,1.918625E1
9.510000E2,1.281983E1,1.769461E1
9.520000E2,1.280915E1,1.770147E1
9.530000E2,1.279848E1,1.675056E1
9.540000E2,1.278780E1,1.661605E1
9.550000E2,1.277712E1,1.754097E1
9.560000E2,1.276645E1,1.782937E1
9.570000E2,1.275577E1,1.727987E1
9.580000E2,1.274509E1,1.681076E1
9.590000E2,1.273442E1,1.727907E1
9.600000E2,1.272374E1,1.885828E1
9.610000E2,1.271306E1,1.821742E1
9.620000E2,1.270239E1,1.765477E1
9.630000E2,1.269171E1,1.765523E1
9.640000E2,1.268103E1,1.641924E1
9.650000E2,1.267036E1,1.607458E1
9.660000E2,1.265968E1,1.505708E1
9.670000E2,1.264900E1,1.487751E1
9.680000E2,1.263833E1,1.664658E1
9.690000E2,1.262765E1,1.762220E1
9.700000E2,1.261697E1,1.781747E1
9.710000E2,1.260630E1,1.758910E1
9.720000E2,1.259562E1,1.732055E1
9.730000E2,1.258494E1,1.913752E1
9.740000E2,1.257427E1,1.951339E1
9.750000E2,1.256359E1,1.741299E1
9.760000E2,1.255291E1,1.629043E1
9.770000E2,1.254224E1,1.511308E1
9.780000E2,1.253156E1,1.519058E1
9.790000E2,1.252088E1,1.639630E1
9.800000E2,1.251021E1,1.667093E1
9.810000E2,1.249953E1,1.749151E1
9.820000E2,1.248885E1,1.770468E1
9.830000E2,1.247818E1,1.521173E1
9.840000E2,1.246750E1,1.352804E1
9.850000E2,1.245682E1,1.474239E1
9.860000E2,1.244615E1,1.613827E1
9.870000E2,1.243547E1,1.555642E1
9.880000E2,1.242479E1,1.578146E1
9.890000E2,1.241412E1,1.905153E1
9.900000E2,1.240344E1,1.981667E1
9.910000E2,1.239276E1,1.827038E1
9.920000E2,1.238209E1,1.703427E1
9.930000E2,1.237141E1,1.651296E1
9.940000E2,1.236073E1,1.784953E1
9.950000E2,1.235006E1,1.707735E1
9.960000E2,1.233938E1,1.641162E1
9.970000E2,1.232871E1,1.914517E1
9.980000E2,1.231803E1,1.965310E1
9.990000E2,1.230735E1,1.739778E1
1.000000E3,1.229668E1,1.712061E1
1.001000E3,1.228600E1,1.639404E1
1.002000E3,1.227532E1,1.721398E1
1.003000E3,1.226465E1,1.865636E1
1.004000E3,1.225397E1,1.931968E1
1.005000E3,1.224329E1,1.864374E1
1.006000E3,1.223262E1,1.628840E1
1.007000E3,1.222194E1,1.617827E1
1.008000E3,1.221126E1,1.955777E1
1.009000E3,1.220059E1,2.126945E1
1.010000E3,1.218991E1,2.141653E1
1.011000E3,1.217923E1,2.154270E1
1.012000E3,1.216856E1,2.042449E1
1.013000E3,1.215788E1,1.927127E1
1.014000E3,1.214720E1,2.045160E1
1.015000E3,1.213653E1,2.388975E1
1.016000E3,1.212585E1,2.284164E1
1.017000E3,1.211517E1,2.195958E1
1.018000E3,1.210450E1,2.347906E1
1.019000E3,1.209382E1,2.296826E1
1.020000E3,1.208314E1,2.387714E1
1.021000E3,1.207247E1,2.486342E1
1.022000E3,1.206179E1,2.296509E1
1.023000E3,1.205111E1,2.089006E1
1.024000E3,1.204044E1,2.136728E1
1.025000E3,1.202976E1,2.282560E1
1.026000E3,1.201908E1,2.307206E1
1.027000E3,1.200841E1,2.208733E1
1.028000E3,1.199773E1,2.236883E1
1.029000E3,1.198705E1,2.242646E1
1.030000E3,1.197638E1,2.207087E1
1.031000E3,1.196570E1,2.293804E1
1.032000E3,1.195502E1,2.356995E1
1.033000E3,1.194435E1,2.375098E1
1.034000E3,1.193367E1,2.236430E1
1.035000E3,1.192299E1,2.187487E1
1.036000E3,1.191232E1,2.221256E1
1.037000E3,1.190164E1,2.152995E1
1.038000E3,1.189096E1,2.204245E1
1.039000E3,1.188029E1,2.277816E1
1.040000E3,1.186961E1,2.340742E1
1.041000E3,1.185893E1,2.394153E1
1.042000E3,1.184826E1,2.505444E1
1.043000E3,1.183758E1,2.231995E1
1.044000E3,1.182690E1,2.055047E1
1.045000E3,1.181623E1,2.196730E1
1.046000E3,1.180555E1,2.276644E1
1.047000E3,1.179487E1,2.273430E1
1.048000E3,1.178420E1,2.358773E1
1.049000E3,1.177352E1,2.520272E1
1.050000E3,1.176284E1,2.575195E1
1.051000E3,1.175217E1,2.422673E1
1.052000E3,1.174149E1,2.439896E1
1.053000E3,1.173081E1,2.567692E1
1.054000E3,1.172014E1,2.631043E1
1.055000E3,1.170946E1,2.563543E1
1.056000E3,1.169878E1,2.370145E1
1.057000E3,1.168811E1,2.330608E1
1.058000E3,1.167743E1,2.345097E1
1.059000E3,1.166676E1,2.201381E1
1.060000E3,1.165608E1,2.162584E1
1.061000E3,1.164540E1,2.067721E1
1.062000E3,1.163473E1,2.013554E1
1.063000E3,1.162405E1,2.108096E1
1.064000E3,1.161337E1,2.151792E1
1.065000E3,1.160270E1,2.323112E1
1.066000E3,1.159202E1,2.358778E1
1.067000E3,1.158134E1,2.213031E1
1.068000E3,1.157067E1,2.260868E1
1.069000E3,1.155999E1,2.338843E1
1.070000E3,1.154931E1,2.272433E1
1.071000E3,1.153864E1,2.240132E1
1.072000E3,1.152796E1,2.488925E1
1.073000E3,1.151728E1,2.887799E1
1.074000E3,1.150661E1,2.880672E1
1.075000E3,1.149593E1,2.534375E1
1.076000E3,1.148525E1,2.285281E1
1.077000E3,1.147458E1,2.196819E1
1.078000E3,1.146390E1,2.264983E1
1.079000E3,1.145322E1,2.252413E1
1.080000E3,1.144255E1,2.143490E1
1.081000E3,1.143187E1,2.213321E1
1.082000E3,1.142119E1,2.346271E1
1.083000E3,1.141052E1,2.360017E1
1.084000E3,1.139984E1,2.307105E1
1.085000E3,1.138916E1,2.263693E1
1.086000E3,1.137849E1,2.223601E1
1.087000E3,1.136781E1,2.163751E1
1.088000E3,1.135713E1,2.158816E1
1.089000E3,1.134646E1,2.242225E1
1.090000E3,1.133578E1,2.446810E1
1.091000E3,1.132510E1,2.555135E1
1.092000E3,1.131443E1,2.599637E1
1.093000E3,1.130375E1,2.596858E1
1.094000E3,1.129307E1,2.474779E1
1.095000E3,1.128240E1,2.427655E1
1.096000E3,1.127172E1,2.393057E1
1.097000E3,1.126104E1,2.172048E1
1.098000E3,1.125037E1,1.881743E1
1.099000E3,1.123969E1,1.919694E1
1.100000E3,1.122901E1,2.089964E1
1.101000E3,1.121834E1,2.150293E1
1.102000E3,1.120766E1,2.099997E1
1.103000E3,1.119698E1,2.083765E1
1.104000E3,1.118631E1,2.041493E1
1.105000E3,1.117563E1,2.246103E1
1.106000E3,1.116495E1,2.524188E1
1.107000E3,1.115428E1,2.337195E1
1.108000E3,1.114360E1,2.103046E1
1.109000E3,1.113292E1,2.042980E1
1.110000E3,1.112225E1,2.241142E1
1.111000E3,1.111157E1,2.470357E1
1.112000E3,1.110089E1,2.364004E1
1.113000E3,1.109022E1,2.135462E1
1.114000E3,1.107954E1,2.214713E1
1.115000E3,1.106886E1,2.119051E1
1.116000E3,1.105819E1,2.090502E1
1.117000E3,1.104751E1,2.121168E1
1.118000E3,1.103684E1,2.141227E1
1.119000E3,1.102616E1,2.278782E1
1.120000E3,1.101548E1,2.368244E1
1.121000E3,1.100481E1,2.359158E1
1.122000E3,1.099413E1,2.255030E1
1.123000E3,1.098345E1,2.194668E1
1.124000E3,1.097278E1,2.231503E1
1.125000E3,1.096210E1,2.253472E1
1.126000E3,1.095142E1,2.189371E1
1.127000E3,1.094075E1,2.074002E1
1.128000E3,1.093007E1,2.047314E1
1.129000E3,1.091939E1,2.131745E1
1.130000E3,1.090872E1,2.147321E1
1.131000E3,1.089804E1,2.144522E1
1.132000E3,1.088736E1,2.063306E1
1.133000E3,1.087669E1,2.176429E1
1.134000E3,1.086601E1,2.299887E1
1.135000E3,1.085533E1,2.200727E1
1.136000E3,1.084466E1,2.091476E1
1.137000E3,1.083398E1,2.013966E1
1.138000E3,1.082330E1,1.905193E1
1.139000E3,1.081263E1,1.837272E1
1.140000E3,1.080195E1,1.808999E1
1.141000E3,1.079127E1,1.852901E1
1.142000E3,1.078060E1,1.920518E1
1.143000E3,1.076992E1,1.946787E1
1.144000E3,1.075924E1,1.790997E1
1.145000E3,1.074857E1,1.702946E1
1.146000E3,1.073789E1,1.834429E1
1.147000E3,1.072721E1,1.925355E1
1.148000E3,1.071654E1,1.920241E1
1.149000E3,1.070586E1,1.990442E1
1.150000E3,1.069518E1,2.008599E1
1.151000E3,1.068451E1,1.922803E1
1.152000E3,1.067383E1,1.947276E1
1.153000E3,1.066315E1,1.924961E1
1.154000E3,1.065248E1,1.919186E1
1.155000E3,1.064180E1,1.908585E1
1.156000E3,1.063112E1,1.769370E1
1.157000E3,1.062045E1,1.712480E1
1.158000E3,1.060977E1,1.757344E1
1.159000E3,1.059909E1,1.720817E1
1.160000E3,1.058842E1,1.644477E1
1.161000E3,1.057774E1,1.710396E1
1.162000E3,1.056706E1,1.651372E1
1.163000E3,1.055639E1,1.559426E1
1.164000E3,1.054571E1,1.706397E1
1.165000E3,1.053503E1,2.035284E1
1.166000E3,1.052436E1,2.200320E1
1.167000E3,1.051368E1,2.191462E1
1.168000E3,1.050300E1,2.392004E1
1.169000E3,1.049233E1,2.512365E1
1.170000E3,1.048165E1,2.451338E1
1.171000E3,1.047097E1,2.322731E1
1.172000E3,1.046030E1,2.250549E1
1.173000E3,1.044962E1,2.239125E1
1.174000E3,1.043894E1,2.257218E1
1.175000E3,1.042827E1,2.321026E1
1.176000E3,1.041759E1,2.322039E1
1.177000E3,1.040692E1,2.312173E1
1.178000E3,1.039624E1,2.421218E1
1.179000E3,1.038556E1,2.356881E1
1.180000E3,1.037489E1,2.282171E1
1.181000E3,1.036421E1,2.343664E1
1.182000E3,1.035353E1,2.299030E1
1.183000E3,1.034286E1,2.197540E1
1.184000E3,1.033218E1,2.349569E1
1.185000E3,1.032150E1,2.604701E1
1.186000E3,1.031083E1,2.752862E1
1.187000E3,1.030015E1,2.738035E1
1.188000E3,1.028947E1,2.700839E1
1.189000E3,1.027880E1,2.682896E1
1.190000E3,1.026812E1,2.514111E1
1.191000E3,1.025744E1,2.429679E1
1.192000E3,1.024677E1,2.569535E1
1.193000E3,1.023609E1,2.904070E1
1.194000E3,1.022541E1,2.920163E1
1.195000E3,1.021474E1,2.781515E1
1.196000E3,1.020406E1,2.723673E1
1.197000E3,1.019338E1,2.753215E1
1.198000E3,1.018271E1,2.713928E1
1.199000E3,1.017203E1,2.599154E1
1.200000E3,1.016135E1,2.565964E1
1.201000E3,1.015068E1,2.587747E1
1.202000E3,1.014000E1,2.841419E1
1.203000E3,1.012932E1,2.971886E1
1.204000E3,1.011865E1,2.907034E1
1.205000E3,1.010797E1,2.847851E1
1.206000E3,1.009729E1,2.921724E1
1.207000E3,1.008662E1,3.139304E1
1.208000E3,1.007594E1,3.107704E1
1.209000E3,1.006526E1,2.951426E1
1.210000E3,1.005459E1,2.849785E1
1.211000E3,1.004391E1,2.813251E1
1.212000E3,1.003323E1,2.813076E1
1.213000E3,1.002256E1,2.940487E1
1.214000E3,1.001188E1,3.019908E1
1.215000E3,1.000120E1,2.862863E1
1.216000E3,9.990527E0,2.821841E1
1.217000E3,9.979851E0,2.931746E1
1.218000E3,9.969174E0,3.076802E1
1.219000E3,9.958497E0,3.120509E1
1.220000E3,9.947821E0,3.063585E1
1.221000E3,9.937144E0,3.131274E1
1.222000E3,9.926468E0,3.196483E1
1.223000E3,9.915791E0,3.247339E1
1.224000E3,9.905114E0,3.371884E1
1.225000E3,9.894438E0,3.414496E1
1.226000E3,9.883761E0,3.305632E1
1.227000E3,9.873085E0,3.146643E1
1.228000E3,9.862408E0,3.227496E1
1.229000E3,9.851731E0,3.317198E1
1.230000E3,9.841055E0,3.235287E1
1.231000E3,9.830378E0,3.133604E1
1.232000E3,9.819701E0,3.010253E1
1.233000E3,9.809025E0,2.948621E1
1.234000E3,9.798348E0,2.908175E1
1.235000E3,9.787672E0,3.122939E1
1.236000E3,9.776995E0,3.376531E1
1.237000E3,9.766318E0,3.475860E1
1.238000E3,9.755642E0,3.287727E1
1.239000E3,9.744965E0,2.954180E1
1.240000E3,9.734289E0,2.857405E1
1.241000E3,9.723612E0,2.833621E1
1.242000E3,9.712935E0,2.947275E1
1.243000E3,9.702259E0,3.327738E1
1.244000E3,9.691582E0,3.469784E1
1.245000E3,9.680906E0,3.393741E1
1.246000E3,9.670229E0,3.392962E1
1.247000E3,9.659552E0,3.455186E1
1.248000E3,9.648876E0,3.541208E1
1.249000E3,9.638199E0,3.629482E1
1.250000E3,9.627522E0,3.709933E1
1.251000E3,9.616846E0,3.773250E1
1.252000E3,9.606169E0,3.809279E1
1.253000E3,9.595493E0,4.023081E1
1.254000E3,9.584816E0,3.940506E1
1.255000E3,9.574139E0,3.560618E1
1.256000E3,9.563463E0,3.253246E1
1.257000E3,9.552786E0,3.341729E1
1.258000E3,9.542110E0,3.475558E1
1.259000E3,9.531433E0,3.155798E1
1.260000E3,9.520756E0,2.814610E1
1.261000E3,9.510080E0,2.812140E1
1.262000E3,9.499403E0,3.019969E1
1.263000E3,9.488727E0,3.191214E1
1.264000E3,9.478050E0,3.214450E1
1.265000E3,9.467373E0,3.160401E1
1.266000E3,9.456697E0,3.214277E1
1.267000E3,9.446020E0,3.456529E1
1.268000E3,9.435343E0,3.635829E1
1.269000E3,9.424667E0,3.673010E1
1.270000E3,9.413990E0,3.424176E1
1.271000E3,9.403314E0,2.994625E1
1.272000E3,9.392637E0,2.812900E1
1.273000E3,9.381960E0,3.046482E1
1.274000E3,9.371284E0,3.013790E1
1.275000E3,9.360607E0,2.891560E1
1.276000E3,9.349931E0,2.906294E1
1.277000E3,9.339254E0,3.044370E1
1.278000E3,9.328577E0,3.046826E1
1.279000E3,9.317901E0,2.791787E1
1.280000E3,9.307224E0,2.672920E1
1.281000E3,9.296548E0,2.869096E1
1.282000E3,9.285871E0,2.837978E1
1.283000E3,9.275194E0,2.866389E1
1.284000E3,9.264518E0,3.054543E1
1.285000E3,9.253841E0,3.081132E1
1.286000E3,9.243164E0,3.025804E1
1.287000E3,9.232488E0,2.869016E1
1.288000E3,9.221811E0,2.843287E1
1.289000E3,9.211135E0,2.737059E1
1.290000E3,9.200458E0,2.635152E1
1.291000E3,9.189781E0,2.759124E1
1.292000E3,9.179105E0,2.706301E1
1.293000E3,9.168428E0,2.652276E1
1.294000E3,9.157752E0,2.715650E1
1.295000E3,9.147075E0,2.800880E1
1.296000E3,9.136398E0,2.767531E1
1.297000E3,9.125722E0,2.772610E1
1.298000E3,9.115045E0,2.746000E1
1.299000E3,9.104369E0,2.757092E1
1.300000E3,9.093692E0,2.637190E1
1.301000E3,9.083015E0,2.241281E1
1.302000E3,9.072339E0,2.160223E1
1.303000E3,9.061662E0,2.479185E1
1.304000E3,9.050985E0,2.657534E1
1.305000E3,9.040309E0,2.580687E1
1.306000E3,9.029632E0,2.498902E1
1.307000E3,9.018956E0,2.459250E1
1.308000E3,9.008279E0,2.614828E1
1.309000E3,8.997602E0,2.671449E1
1.310000E3,8.986926E0,2.568163E1
1.311000E3,8.976249E0,2.629911E1
1.312000E3,8.965573E0,2.773468E1
1.313000E3,8.954896E0,2.816581E1
1.314000E3,8.944219E0,2.614504E1
1.315000E3,8.933543E0,2.440300E1
1.316000E3,8.922866E0,2.394031E1
1.317000E3,8.912190E0,2.441406E1
1.318000E3,8.901513E0,2.430706E1
1.319000E3,8.890836E0,2.374065E1
1.320000E3,8.880160E0,2.439610E1
1.321000E3,8.869483E0,2.500986E1
1.322000E3,8.858806E0,2.567244E1
1.323000E3,8.848130E0,2.569915E1
1.324000E3,8.837453E0,2.606046E1
1.325000E3,8.826777E0,2.623377E1
1.326000E3,8.816100E0,2.608288E1
1.327000E3,8.805423E0,2.526813E1
1.328000E3,8.794747E0,2.569498E1
