	profile_A
n,x,luma
2.300000E2,1.013465E1,7.087555E0
2.310000E2,1.012939E1,5.878468E0
2.320000E2,1.012413E1,7.168319E0
2.330000E2,1.011887E1,6.724897E0
2.340000E2,1.011361E1,7.751640E0
2.350000E2,1.010834E1,5.506982E0
2.360000E2,1.010308E1,6.917768E0
2.370000E2,1.009782E1,7.411262E0
2.380000E2,1.009256E1,5.079236E0
2.390000E2,1.008730E1,5.706305E0
2.400000E2,1.008204E1,6.755129E0
2.410000E2,1.007677E1,6.226531E0
2.420000E2,1.007151E1,5.601871E0
2.430000E2,1.006625E1,4.721636E0
2.440000E2,1.006099E1,5.398684E0
2.450000E2,1.005573E1,6.091374E0
2.460000E2,1.005047E1,6.283925E0
2.470000E2,1.004521E1,5.701167E0
2.480000E2,1.003994E1,6.922116E0
2.490000E2,1.003468E1,7.719011E0
2.500000E2,1.002942E1,7.230948E0
2.510000E2,1.002416E1,7.181926E0
2.520000E2,1.001890E1,6.835405E0
2.530000E2,1.001364E1,6.139514E0
2.540000E2,1.000837E1,5.086096E0
2.550000E2,1.000311E1,6.357942E0
2.560000E2,9.997850E0,5.960088E0
2.570000E2,9.992589E0,5.439538E0
2.580000E2,9.987327E0,6.702524E0
2.590000E2,9.982065E0,7.221878E0
2.600000E2,9.976804E0,7.740247E0
2.610000E2,9.971542E0,7.069228E0
2.620000E2,9.966281E0,6.860144E0
2.630000E2,9.961019E0,6.282473E0
2.640000E2,9.955757E0,7.011632E0
2.650000E2,9.950496E0,7.891355E0
2.660000E2,9.945234E0,3.576824E0
2.670000E2,9.939972E0,6.847466E0
2.680000E2,9.934711E0,7.547054E0
2.690000E2,9.929449E0,7.138856E0
2.700000E2,9.924188E0,7.544412E0
2.710000E2,9.918926E0,9.661437E0
2.720000E2,9.913664E0,7.736279E0
2.730000E2,9.908403E0,7.733615E0
2.740000E2,9.903141E0,5.510341E0
2.750000E2,9.897879E0,4.632447E0
2.760000E2,9.892618E0,6.617792E0
2.770000E2,9.887356E0,5.921540E0
2.780000E2,9.882095E0,5.910905E0
2.790000E2,9.876833E0,5.881485E0
2.800000E2,9.871571E0,5.931581E0
2.810000E2,9.866310E0,7.119317E0
2.820000E2,9.861048E0,7.275969E0
2.830000E2,9.855786E0,6.880905E0
2.840000E2,9.850525E0,5.294763E0
2.850000E2,9.845263E0,6.997308E0
2.860000E2,9.840002E0,6.103208E0
2.870000E2,9.834740E0,5.126971E0
2.880000E2,9.829478E0,6.869354E0
2.890000E2,9.824217E0,7.081754E0
2.900000E2,9.818955E0,5.802444E0
2.910000E2,9.813693E0,6.335879E0
2.920000E2,9.808432E0,5.911922E0
2.930000E2,9.803170E0,7.110024E0
2.940000E2,9.797909E0,7.246509E0
2.950000E2,9.792647E0,5.575968E0
2.960000E2,9.787385E0,5.062324E0
2.970000E2,9.782124E0,7.377727E0
2.980000E2,9.776862E0,6.280728E0
2.990000E2,9.771600E0,7.753283E0
3.000000E2,9.766339E0,7.188621E0
3.010000E2,9.761077E0,7.045730E0
3.020000E2,9.755815E0,7.076413E0
3.030000E2,9.750554E0,6.394573E0
3.040000E2,9.745292E0,6.192567E0
3.050000E2,9.740031E0,5.392743E0
3.060000E2,9.734769E0,6.571676E0
3.070000E2,9.729507E0,6.442246E0
3.080000E2,9.724246E0,8.296848E0
3.090000E2,9.718984E0,7.848636E0
3.100000E2,9.713722E0,7.033361E0
3.110000E2,9.708461E0,6.106241E0
3.120000E2,9.703199E0,5.010952E0
3.130000E2,9.697938E0,4.616689E0
3.140000E2,9.692676E0,4.918782E0
3.150000E2,9.687414E0,5.951663E0
3.160000E2,9.682153E0,5.801285E0
3.170000E2,9.676891E0,7.361705E0
3.180000E2,9.671629E0,7.098038E0
3.190000E2,9.666368E0,7.310015E0
3.200000E2,9.661106E0,7.420864E0
3.210000E2,9.655845E0,8.882128E0
3.220000E2,9.650583E0,4.503385E0
3.230000E2,9.645321E0,5.895417E0
3.240000E2,9.640060E0,5.807891E0
3.250000E2,9.634798E0,6.499790E0
3.260000E2,9.629536E0,6.423064E0
3.270000E2,9.624275E0,5.901512E0
3.280000E2,9.619013E0,8.272453E0
3.290000E2,9.613752E0,7.775065E0
3.300000E2,9.608490E0,6.619989E0
3.310000E2,9.603228E0,8.075586E0
3.320000E2,9.597967E0,6.669912E0
3.330000E2,9.592705E0,5.268696E0
3.340000E2,9.587443E0,5.776422E0
3.350000E2,9.582182E0,7.196303E0
3.360000E2,9.576920E0,6.996850E0
3.370000E2,9.571659E0,5.329915E0
3.380000E2,9.566397E0,6.978636E0
3.390000E2,9.561135E0,7.807203E0
3.400000E2,9.555874E0,6.908935E0
3.410000E2,9.550612E0,5.374192E0
3.420000E2,9.545350E0,8.092341E0
3.430000E2,9.540089E0,7.899488E0
3.440000E2,9.534827E0,7.143822E0
3.450000E2,9.529566E0,6.680936E0
3.460000E2,9.524304E0,7.729626E0
3.470000E2,9.519042E0,8.772913E0
3.480000E2,9.513781E0,8.730070E0
3.490000E2,9.508519E0,5.432210E0
3.500000E2,9.503257E0,4.958728E0
3.510000E2,9.497996E0,6.400770E0
3.520000E2,9.492734E0,7.793890E0
3.530000E2,9.487472E0,7.381610E0
3.540000E2,9.482211E0,6.319672E0
3.550000E2,9.476949E0,6.896503E0
3.560000E2,9.471688E0,7.717700E0
3.570000E2,9.466426E0,8.123986E0
3.580000E2,9.461164E0,6.015426E0
3.590000E2,9.455903E0,6.583713E0
3.600000E2,9.450641E0,7.504269E0
3.610000E2,9.445379E0,7.857976E0
3.620000E2,9.440118E0,7.939822E0
3.630000E2,9.434856E0,9.229411E0
3.640000E2,9.429595E0,7.902861E0
3.650000E2,9.424333E0,7.511001E0
3.660000E2,9.419071E0,9.103442E0
3.670000E2,9.413810E0,8.370958E0
3.680000E2,9.408548E0,8.660316E0
3.690000E2,9.403286E0,8.184706E0
3.700000E2,9.398025E0,7.369288E0
3.710000E2,9.392763E0,7.959072E0
3.720000E2,9.387502E0,7.645218E0
3.730000E2,9.382240E0,8.452855E0
3.740000E2,9.376978E0,8.347438E0
3.750000E2,9.371717E0,1.045736E1
3.760000E2,9.366455E0,1.120354E1
3.770000E2,9.361193E0,8.267699E0
3.780000E2,9.355932E0,8.135972E0
3.790000E2,9.350670E0,1.076588E1
3.800000E2,9.345409E0,8.454263E0
3.810000E2,9.340147E0,8.577790E0
3.820000E2,9.334885E0,7.576971E0
3.830000E2,9.329624E0,7.318015E0
3.840000E2,9.324362E0,8.504737E0
3.850000E2,9.319100E0,1.015122E1
3.860000E2,9.313839E0,7.748871E0
3.870000E2,9.308577E0,7.563745E0
3.880000E2,9.303316E0,1.233225E1
3.890000E2,9.298054E0,1.038835E1
3.900000E2,9.292792E0,9.455992E0
3.910000E2,9.287531E0,9.930655E0
3.920000E2,9.282269E0,8.889956E0
3.930000E2,9.277007E0,9.506473E0
3.940000E2,9.271746E0,6.859523E0
3.950000E2,9.266484E0,8.506116E0
3.960000E2,9.261222E0,8.399267E0
3.970000E2,9.255961E0,9.766413E0
3.980000E2,9.250699E0,1.222514E1
3.990000E2,9.245438E0,1.133260E1
4.000000E2,9.240176E0,7.748877E0
4.010000E2,9.234914E0,8.418405E0
4.020000E2,9.229653E0,7.766649E0
4.030000E2,9.224391E0,8.272636E0
4.040000E2,9.219129E0,8.080574E0
4.050000E2,9.213868E0,8.164247E0
4.060000E2,9.208606E0,1.040785E1
4.070000E2,9.203345E0,5.509086E0
4.080000E2,9.198083E0,8.809709E0
4.090000E2,9.192821E0,8.184178E0
4.100000E2,9.187560E0,1.056958E1
4.110000E2,9.182298E0,1.082343E1
4.120000E2,9.177036E0,1.103463E1
4.130000E2,9.171775E0,9.766572E0
4.140000E2,9.166513E0,7.487092E0
4.150000E2,9.161252E0,9.576819E0
4.160000E2,9.155990E0,1.065815E1
4.170000E2,9.150728E0,9.128777E0
4.180000E2,9.145467E0,1.009048E1
4.190000E2,9.140205E0,9.967947E0
4.200000E2,9.134943E0,9.751728E0
4.210000E2,9.129682E0,9.917654E0
4.220000E2,9.124420E0,1.053076E1
4.230000E2,9.119159E0,8.482639E0
4.240000E2,9.113897E0,6.738381E0
4.250000E2,9.108635E0,8.142927E0
4.260000E2,9.103374E0,7.450287E0
4.270000E2,9.098112E0,9.655509E0
4.280000E2,9.092850E0,8.886206E0
4.290000E2,9.087589E0,7.615337E0
4.300000E2,9.082327E0,7.097663E0
4.310000E2,9.077066E0,8.435603E0
4.320000E2,9.071804E0,8.428937E0
4.330000E2,9.066542E0,1.197603E1
4.340000E2,9.061281E0,1.118922E1
4.350000E2,9.056019E0,1.054972E1
4.360000E2,9.050757E0,7.162449E0
4.370000E2,9.045496E0,1.113141E1
4.380000E2,9.040234E0,7.743778E0
4.390000E2,9.034973E0,8.190194E0
4.400000E2,9.029711E0,7.308325E0
4.410000E2,9.024449E0,8.212157E0
4.420000E2,9.019188E0,9.323413E0
4.430000E2,9.013926E0,8.619241E0
4.440000E2,9.008664E0,7.913116E0
4.450000E2,9.003403E0,8.355281E0
4.460000E2,8.998141E0,8.269761E0
4.470000E2,8.992879E0,8.771648E0
4.480000E2,8.987618E0,9.290926E0
4.490000E2,8.982356E0,1.088914E1
4.500000E2,8.977095E0,7.824178E0
4.510000E2,8.971833E0,7.592196E0
4.520000E2,8.966571E0,9.221861E0
4.530000E2,8.961310E0,8.811770E0
4.540000E2,8.956048E0,1.062350E1
4.550000E2,8.950786E0,8.178918E0
4.560000E2,8.945525E0,9.333504E0
4.570000E2,8.940263E0,9.715942E0
4.580000E2,8.935002E0,9.486582E0
4.590000E2,8.929740E0,8.661172E0
4.600000E2,8.924478E0,8.543574E0
4.610000E2,8.919217E0,1.103516E1
4.620000E2,8.913955E0,9.633949E0
4.630000E2,8.908693E0,9.690406E0
4.640000E2,8.903432E0,8.068506E0
4.650000E2,8.898170E0,1.111084E1
4.660000E2,8.892909E0,1.030849E1
4.670000E2,8.887647E0,1.128092E1
4.680000E2,8.882385E0,1.076008E1
4.690000E2,8.877124E0,1.106248E1
4.700000E2,8.871862E0,9.880451E0
4.710000E2,8.866600E0,9.736154E0
4.720000E2,8.861339E0,1.002358E1
4.730000E2,8.856077E0,9.418555E0
4.740000E2,8.850816E0,9.557911E0
4.750000E2,8.845554E0,9.860378E0
4.760000E2,8.840292E0,1.148197E1
4.770000E2,8.835031E0,1.014161E1
4.780000E2,8.829769E0,1.126508E1
4.790000E2,8.824507E0,1.091235E1
4.800000E2,8.819246E0,8.938374E0
4.810000E2,8.813984E0,8.553951E0
4.820000E2,8.808723E0,8.291664E0
4.830000E2,8.803461E0,8.459446E0
4.840000E2,8.798199E0,9.696753E0
4.850000E2,8.792938E0,1.151002E1
4.860000E2,8.787676E0,1.404004E1
4.870000E2,8.782414E0,1.106067E1
4.880000E2,8.777153E0,1.288043E1
4.890000E2,8.771891E0,1.076817E1
4.900000E2,8.766629E0,1.162175E1
4.910000E2,8.761368E0,1.117228E1
4.920000E2,8.756106E0,1.157608E1
4.930000E2,8.750845E0,1.185315E1
4.940000E2,8.745583E0,1.174305E1
4.950000E2,8.740321E0,9.975359E0
4.960000E2,8.735060E0,8.001051E0
4.970000E2,8.729798E0,1.148060E1
4.980000E2,8.724536E0,1.152050E1
4.990000E2,8.719275E0,8.038477E0
5.000000E2,8.714013E0,8.069463E0
5.010000E2,8.708752E0,8.156643E0
5.020000E2,8.703490E0,1.055422E1
5.030000E2,8.698228E0,9.505189E0
5.040000E2,8.692967E0,1.212740E1
5.050000E2,8.687705E0,1.042416E1
5.060000E2,8.682443E0,9.841146E0
5.070000E2,8.677182E0,1.127926E1
5.080000E2,8.671920E0,9.345841E0
5.090000E2,8.666659E0,1.018020E1
5.100000E2,8.661397E0,1.047230E1
5.110000E2,8.656135E0,1.101805E1
5.120000E2,8.650874E0,1.118731E1
5.130000E2,8.645612E0,1.144673E1
5.140000E2,8.640350E0,1.275329E1
5.150000E2,8.635089E0,1.228647E1
5.160000E2,8.629827E0,1.263961E1
5.170000E2,8.624566E0,1.272929E1
5.180000E2,8.619304E0,1.303485E1
5.190000E2,8.614042E0,1.106140E1
5.200000E2,8.608781E0,1.122877E1
5.210000E2,8.603519E0,1.211222E1
5.220000E2,8.598257E0,1.310304E1
5.230000E2,8.592996E0,1.180784E1
5.240000E2,8.587734E0,1.145880E1
5.250000E2,8.582473E0,1.346619E1
5.260000E2,8.577211E0,1.239650E1
5.270000E2,8.571949E0,1.047330E1
5.280000E2,8.566688E0,1.177085E1
5.290000E2,8.561426E0,1.175557E1
5.300000E2,8.556164E0,1.099125E1
5.310000E2,8.550903E0,9.770667E0
5.320000E2,8.545641E0,9.650923E0
5.330000E2,8.540379E0,1.138062E1
5.340000E2,8.535118E0,1.382493E1
5.350000E2,8.529856E0,1.033488E1
5.360000E2,8.524595E0,1.038050E1
5.370000E2,8.519333E0,1.067997E1
5.380000E2,8.514071E0,1.256667E1
5.390000E2,8.508810E0,1.328230E1
5.400000E2,8.503548E0,1.256029E1
5.410000E2,8.498286E0,1.288792E1
5.420000E2,8.493025E0,1.536191E1
5.430000E2,8.487763E0,1.584008E1
5.440000E2,8.482502E0,1.485815E1
5.450000E2,8.477240E0,1.228550E1
5.460000E2,8.471978E0,1.223856E1
5.470000E2,8.466717E0,1.166708E1
5.480000E2,8.461455E0,1.234596E1
5.490000E2,8.456193E0,1.212184E1
5.500000E2,8.450932E0,1.079493E1
5.510000E2,8.445670E0,1.184894E1
5.520000E2,8.440409E0,1.114628E1
5.530000E2,8.435147E0,1.132043E1
5.540000E2,8.429885E0,1.228887E1
5.550000E2,8.424624E0,1.196025E1
5.560000E2,8.419362E0,1.148866E1
5.570000E2,8.414100E0,1.017928E1
5.580000E2,8.408839E0,1.110310E1
5.590000E2,8.403577E0,9.720483E0
5.600000E2,8.398316E0,1.136715E1
5.610000E2,8.393054E0,1.289717E1
5.620000E2,8.387792E0,1.052467E1
5.630000E2,8.382531E0,9.539945E0
5.640000E2,8.377269E0,1.063430E1
5.650000E2,8.372007E0,1.240446E1
5.660000E2,8.366746E0,9.459368E0
5.670000E2,8.361484E0,1.105756E1
5.680000E2,8.356223E0,1.191464E1
5.690000E2,8.350961E0,1.174268E1
5.700000E2,8.345699E0,1.093283E1
5.710000E2,8.340438E0,9.061818E0
5.720000E2,8.335176E0,9.768938E0
5.730000E2,8.329914E0,1.023033E1
5.740000E2,8.324653E0,1.106703E1
5.750000E2,8.319391E0,8.660276E0
5.760000E2,8.314130E0,9.797058E0
5.770000E2,8.308868E0,8.693169E0
5.780000E2,8.303606E0,8.885037E0
5.790000E2,8.298345E0,7.893813E0
5.800000E2,8.293083E0,9.581045E0
5.810000E2,8.287821E0,1.160000E1
5.820000E2,8.282560E0,1.084933E1
5.830000E2,8.277298E0,1.030666E1
5.840000E2,8.272036E0,9.219939E0
5.850000E2,8.266775E0,1.184963E1
5.860000E2,8.261513E0,1.148176E1
5.870000E2,8.256252E0,1.070667E1
5.880000E2,8.250990E0,9.791583E0
5.890000E2,8.245728E0,1.064847E1
5.900000E2,8.240467E0,9.222956E0
5.910000E2,8.235205E0,1.108869E1
5.920000E2,8.229943E0,1.313990E1
5.930000E2,8.224682E0,1.194342E1
5.940000E2,8.219420E0,1.249557E1
5.950000E2,8.214159E0,1.157207E1
5.960000E2,8.208897E0,1.167862E1
5.970000E2,8.203635E0,1.084200E1
5.980000E2,8.198374E0,1.136671E1
5.990000E2,8.193112E0,1.091097E1
6.000000E2,8.187850E0,1.194291E1
6.010000E2,8.182589E0,1.272790E1
6.020000E2,8.177327E0,1.270521E1
6.030000E2,8.172066E0,1.155857E1
6.040000E2,8.166804E0,1.138097E1
6.050000E2,8.161542E0,1.053523E1
6.060000E2,8.156281E0,9.492439E0
6.070000E2,8.151019E0,1.039003E1
6.080000E2,8.145757E0,1.060677E1
6.090000E2,8.140496E0,1.336058E1
6.100000E2,8.135234E0,1.373229E1
6.110000E2,8.129973E0,1.298939E1
6.120000E2,8.124711E0,1.056717E1
6.130000E2,8.119449E0,1.047093E1
6.140000E2,8.114188E0,1.134131E1
6.150000E2,8.108926E0,1.132202E1
6.160000E2,8.103664E0,1.296022E1
6.170000E2,8.098403E0,1.214951E1
6.180000E2,8.093141E0,1.273242E1
6.190000E2,8.087880E0,1.114267E1
6.200000E2,8.082618E0,1.126784E1
6.210000E2,8.077356E0,1.298573E1
6.220000E2,8.072095E0,1.319807E1
6.230000E2,8.066833E0,1.307092E1
6.240000E2,8.061571E0,1.222110E1
6.250000E2,8.056310E0,1.035690E1
6.260000E2,8.051048E0,1.140645E1
6.270000E2,8.045786E0,1.110980E1
6.280000E2,8.040525E0,1.221331E1
6.290000E2,8.035263E0,1.332653E1
6.300000E2,8.030002E0,1.160520E1
6.310000E2,8.024740E0,1.138902E1
6.320000E2,8.019478E0,1.309756E1
6.330000E2,8.014217E0,1.315507E1
6.340000E2,8.008955E0,1.463050E1
6.350000E2,8.003693E0,1.075973E1
6.360000E2,7.998432E0,1.037190E1
6.370000E2,7.993170E0,1.025949E1
6.380000E2,7.987909E0,1.161177E1
6.390000E2,7.982647E0,1.226418E1
6.400000E2,7.977385E0,1.398472E1
6.410000E2,7.972124E0,1.507935E1
6.420000E2,7.966862E0,1.609046E1
6.430000E2,7.961600E0,1.548626E1
6.440000E2,7.956339E0,1.457019E1
6.450000E2,7.951077E0,1.465053E1
6.460000E2,7.945816E0,1.486332E1
6.470000E2,7.940554E0,1.503278E1
6.480000E2,7.935292E0,1.383732E1
6.490000E2,7.930031E0,1.412497E1
6.500000E2,7.924769E0,1.267473E1
6.510000E2,7.919507E0,1.272520E1
6.520000E2,7.914246E0,1.393957E1
6.530000E2,7.908984E0,1.466423E1
6.540000E2,7.903723E0,1.168759E1
6.550000E2,7.898461E0,1.208318E1
6.560000E2,7.893199E0,1.300279E1
6.570000E2,7.887938E0,1.203322E1
6.580000E2,7.882676E0,1.256378E1
6.590000E2,7.877414E0,1.353570E1
6.600000E2,7.872153E0,1.291016E1
6.610000E2,7.866891E0,1.421307E1
6.620000E2,7.861630E0,1.649818E1
6.630000E2,7.856368E0,1.511161E1
6.640000E2,7.851106E0,1.523049E1
