Time (s),Illuminance (lx)
0.0,25314.5
0.008997238000000001,25546.5
0.019129238,25546.5
0.021784238,25546.5
0.024409238000000003,25546.5
0.027033238,25546.5
0.029658238000000003,25546.5
0.032282238000000005,25546.5
0.034907238,25636.75
0.037531238,25636.75
0.040156238000000004,25636.75
0.042780238000000005,25636.75
0.045405238,25636.75
0.048029238,25636.75
0.050654238000000004,25636.75
0.053278238000000006,25636.75
0.055903238,25636.75
0.058527238,25636.75
0.061152238000000005,25301.625
0.063776238,25301.625
0.066401238,25301.625
0.069025238,25301.625
0.071650238,25301.625
0.074274238,25301.625
0.07689923800000001,25301.625
0.07952323800000001,25301.625
0.082148238,25301.625
0.084772238,25404.75
0.087397238,25404.75
0.090022238,25404.75
0.092646238,25404.75
0.09527123800000001,25404.75
0.09789523800000001,25404.75
0.10052023800000001,25404.75
0.10314423800000001,25404.75
0.105769238,25404.75
0.108393238,25404.75
0.111018238,25720.5
0.113642238,25720.5
0.11626723800000001,25720.5
0.11889123800000001,25720.5
0.12151623800000001,25720.5
0.12414023800000001,25720.5
0.126765238,25720.5
0.12938923800000002,25720.5
0.132014238,25720.5
0.13463823800000002,25559.375
0.137263238,25559.375
0.139887238,25559.375
0.142512238,25559.375
0.145136238,25559.375
0.14776123800000002,25559.375
0.150385238,25559.375
0.15301023800000002,25559.375
0.155634238,25559.375
0.158259238,25559.375
0.160883238,25269.5
0.163508238,25269.5
0.16613223800000002,25269.5
0.168757238,25269.5
0.17138123800000002,25269.5
0.174006238,25269.5
0.17663023800000002,25269.5
0.179255238,25269.5
0.181879238,25269.5
0.18450423800000001,25269.5
0.187128238,25456.25
0.18975323800000002,25456.25
0.192377238,25456.25
0.19500223800000002,25456.25
0.197626238,25456.25
0.20025123800000003,25456.25
0.20287623800000001,25456.25
0.205500238,25456.25
0.20812523800000002,25456.25
0.210749238,25456.25
0.21337423800000002,25501.375
0.215998238,25501.375
0.21862323800000003,25501.375
0.221247238,25501.375
0.223872238,25501.375
0.22649623800000002,25501.375
0.229121238,25501.375
0.23174523800000002,25501.375
0.234370238,25501.375
0.23699423800000002,25385.375
0.239619238,25385.375
0.24224323800000003,25385.375
0.24486823800000002,25385.375
0.247492238,25385.375
0.250117238,25385.375
0.25274123800000003,25385.375
0.255366238,25385.375
0.25799023800000004,25385.375
0.260615238,25385.375
0.26323923800000004,25475.625
0.26586423800000003,25475.625
0.268488238,25475.625
0.27111323800000003,25475.625
0.273737238,25475.625
0.27636223800000004,25475.625
0.278986238,25475.625
0.28161123800000004,25475.625
0.284235238,25475.625
0.28686023800000005,25475.625
0.289484238,25565.875
0.292109238,25565.875
0.294733238,25565.875
0.297358238,25565.875
0.299982238,25565.875
0.302607238,25565.875
0.305231238,25565.875
0.307856238,25565.875
0.310480238,25565.875
0.313105238,25591.625
0.315730238,25591.625
0.318354238,25591.625
0.320979238,25591.625
0.323603238,25591.625
0.326228238,25591.625
0.328852238,25591.625
0.331477238,25591.625
0.334101238,25591.625
0.336726238,25591.625
0.339350238,25501.375
0.341975238,25501.375
0.34459923800000003,25501.375
0.347224238,25501.375
0.34984823800000003,25501.375
0.352473238,25501.375
0.35509723800000004,25501.375
0.357722238,25501.375
0.36034623800000004,25501.375
0.36297123800000003,25501.375
0.36559523800000004,25443.375
0.36822023800000003,25443.375
0.37084423800000005,25443.375
0.37346923800000004,25443.375
0.376093238,25443.375
0.37871823800000004,25443.375
0.381342238,25443.375
0.38396723800000004,25443.375
0.386591238,25443.375
0.38921623800000005,25443.375
0.391840238,25469.125
0.39446523800000005,25469.125
0.397089238,25469.125
0.399714238,25469.125
0.402338238,25469.125
0.404963238,25469.125
0.407587238,25469.125
0.410212238,25469.125
0.412836238,25469.125
0.415461238,25469.125
0.418085238,25469.125
0.420710238,25469.125
0.42333423800000003,25469.125
0.425959238,25469.125
0.428584238,25469.125
0.431208238,25469.125
0.433833238,25469.125
0.436457238,25469.125
0.439082238,25469.125
0.44170623800000003,25495.0
0.444331238,25495.0
0.44695523800000003,25495.0
0.449580238,25495.0
0.45220423800000004,25495.0
0.454829238,25495.0
0.45745323800000004,25495.0
0.46007823800000003,25495.0
0.46270223800000004,25495.0
0.46532723800000003,25495.0
0.46795123800000005,25520.75
0.47057623800000004,25520.75
0.47320023800000005,25520.75
0.47582523800000004,25520.75
0.47844923800000005,25520.75
0.48107423800000004,25520.75
0.483698238,25520.75
0.48632323800000005,25520.75
0.488947238,25520.75
0.49157223800000005,25482.125
0.494196238,25482.125
0.49682123800000005,25482.125
0.499445238,25482.125
0.5020702380000001,25482.125
0.504694238,25482.125
0.507319238,25482.125
0.5099432380000001,25482.125
0.5125682380000001,25482.125
0.515192238,25482.125
0.517817238,25501.375
0.5204412380000001,25501.375
0.5230662380000001,25501.375
0.525690238,25501.375
0.528315238,25501.375
0.530939238,25501.375
0.5335642380000001,25501.375
0.536188238,25501.375
0.538813238,25501.375
0.541438238,25501.375
0.5440622380000001,25578.75
0.5466872380000001,25578.75
0.549311238,25578.75
0.551936238,25578.75
0.554560238,25578.75
0.5571852380000001,25578.75
0.559809238,25578.75
0.562434238,25578.75
0.565058238,25578.75
0.5676832380000001,25578.75
0.570307238,25540.0
0.572932238,25540.0
0.575556238,25540.0
0.578181238,25540.0
0.5808052380000001,25540.0
0.583430238,25540.0
0.586054238,25540.0
0.588679238,25540.0
